filename,filepath,document_type,year,chunk_num,chunk_text,topic,cosine,cosine_weighted,topic_probs,topic_assigned
beslisnota-bij-kamerbrief-jaarplan-2023-kw-carib.2.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-jaarplan-2023-kw-carib\beslisnota-bij-kamerbrief-jaarplan-2023-kw-carib.2.txt,2023,beslisnota-bij-kamerbrief-jaarplan-2023-kw-carib,0,informatie open gemaakt person steller afgeschermd verband bescherm person levenssfer,,0.02886751345948129,"[0.00024072711028887698, 0.0, 0.0, 0.0, 0.0]","[False, False, True, False, False]","[False, False, False, False, False]"
beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023.2.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023\beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023.2.txt,2023,beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023,0,onz referentie datum volgnummer nam bijzonder uitker,,0.03779644730092272,"[0.0007999614676108826, 0.0, 0.004551270099336897, 0.0, 0.0]","[False, False, True, False, False]","[False, False, False, False, False]"
beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023.1.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023\beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023.1.txt,2023,beslisnota-bij-kamerbrief-overzicht-bijzondere-uitkeringen-caribisch-nederland-2023,0,staatssecretaris bzk dgkr ter onderteken nota actief open onz referentie datum opgesteld samengewerkt irf dgvb irf dgvb ezk ienw jenv lnv ocw szw vws bijzonder uitker aanleid grond wet financien open licham wet finbes bzk financien verplicht uiter derd woensdag bijzonder uitker publicer daarvor lopend begrot beschik bedrag geadviseerd besluit verzocht stemm bijgaand kamerbrief waarin opgenom onderteken verstuurt brief med namen financien kern grond wet finbes afzonder verantwoord financiel open licham verstrek voorwaard vorm bijzonder uitker ten behoev bepaald tak bijzonder uitker geldt tegenstell vrij uitker bepaald verstrekt kamerbrief opgenom bijzonder uitker toegek begrot volgend opgenom inclusief totaalbedrag per departement respectiev per open licham kamerbrief samensprak betrok departement opgesteld afgestemd fez irf brief parallel voorgelegd financien eventueel leid beperkt redactionel aanpass informatie open gemaakt open gemaakt versie nota persoonsgegeven ambtenar geanonimiseerd,Culture|Education,0.07782896421160244,"[0.008966643646375734, 0.0916822035638123, 0.002347485848800458, 0.0034841183395912575, 0.0004925939614876271]","[False, True, True, False, False]","[False, True, True, False, False]"
beslisnota-bij-antwoorden-op-kamervragen-over-presentatie-eilandsraadslid-de-heer-koos-sneek.1.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-antwoorden-op-kamervragen-over-presentatie-eilandsraadslid-de-heer-koos-sneek\beslisnota-bij-antwoorden-op-kamervragen-over-presentatie-eilandsraadslid-de-heer-koos-sneek.1.txt,2023,beslisnota-bij-antwoorden-op-kamervragen-over-presentatie-eilandsraadslid-de-heer-koos-sneek,0,staatssecretaris koninkrijksrelaties dgkr ter besluitvorm nota actief open onz referentie datum opgesteld samengewerkt szw def beantwoord eerst kamer presentatie eilandsraadslid snek aanleid vond plat nieuwspoort den hag bijeenkomst gesprok kos snek lid eilandsrad led partij fractie presentatie getiteld gelijkwaard ord gesteld vast koninkrijksrelaties korel eerst kamer teneind hierover enkel stell geadviseerd besluit geadviseerd stemm beantwoord kamervrag kamerbrief onderteken verzend eerst kamer kern gan armoedebestrijd mogelijk gevolg verhog minimumlon bedrijfslev beantwoord afgestemd social zak werkgeleg gat reisbeweg beantwoord afgestemd konink marechaussee defensie volgnummer nam informatie brief beantwoord kamervrag ter onderteken kamervrag ter info presentatie snek ter info interexpo caribbean organiseert congress handelsmissies focus bevorder zakenverker curaçao aruba maart congres congres titel gelijkwaard koninkrijk,Civil Rights|Culture|Poverty,0.10210549404852619,"[0.2178087535403511, 0.09122139525203064, 0.0031156106319743253, 0.0019090481057983152, 0.012019464119989746]","[True, True, False, False, True]","[True, True, False, False, True]"
beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.2.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.2.txt,2023,beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023,0,politiek belangrijk verdrag datum verkiez led europes parlement verorden binnenland zak koninkrijksrelaties onz referentie rad europa kader verdrag inzak kunstmat intelligentie mensenrecht democratie rechtsstat binnenland zak koninkrijksrelaties mercosur associatieakkoord buitenland buitenland handel ontwikkelingssamenwerk china investeringsakkoord buitenland buitenland handel ontwikkelingssamenwerk partnerschapsovereenkomst afrika gebied still oceaan buitenland buitenland handel ontwikkelingssamenwerk toetred evrm buitenland zak exploitatie grensoverschrijd aardgasveld noordzee economisch zak klimat oeso herzien belast multinational financien multiateraai verdrag inzak rechtshulp uitlever international misdrijv mvruim justitie internationaa volksgezondheicl welzijn sport wijzig verdrag inzak energiehandvest vermeld iijst ontwerpverdrag achtergrondinformatie vanweg voornem verdrag inzak energiehandvest zegg kamerstuk aanbiedingsbriev ter ondeiteken lijst nieuw ontwerpverdrag stavaza strekking ervan lijst ontwerpverdrag stavaza achtergrondinforrnatie politiek belangrijk verdrag,Civil Rights|Culture,0.07160390103945313,"[0.00011726759726213001, 0.053888200451344216, 0.003519852874554603, 0.00174525882314844, 0.0029720902477913536]","[True, True, False, False, False]","[True, True, False, False, False]"
beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed.2.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed\beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed.2.txt,2023,beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed,0,energiebespar isd subsidieregel verduurzam veren eigenar svve aangepast toegankelijker huiseigenar monument verduurzam erfgoed leefomgev bestur afsprak wederopbouwgebied evaluer relatie bescherm beschermd dorpsgezicht waardevoll gebied komend zet werelderfgoednominaties koninkrijk plantages west curaçao marin park curaçao netherland fund trust werelderfgoedcentrum unesco parijs voort zet period archeologie gesprek bedrijv over gan situ behoud aanvull regelgev noodzak rce verkenn wijz gelijkvorm eis deponer bevorderd nader metaaldetectie roerend erfgoed samensprak sector nieuw beleidslijn gebied mobiel erfgoed stell waarin duurzaamheidsopgav hoeverr passender beschermingsbeleid kom betrok verder will volgend wijz besluitenlijst procedurevergader vast cultur wetenschap donderdag blek kamercommissie nader informatie wild afwacht alvoren beleidsreactie advies collectie wild agender volgen medewerker kamercontact ging hierbij beschermingscriteria nieuw vast gan hanter eerder brief aangegev eind kamer informeert zitting zull nem beschermwaard cultuurgoeder voorligg brief geeft updat beschermingscriteria informatie open gemaakt,Culture|Education|Poverty,0.07856742013183861,"[0.08068136229535586, 0.08317601264766232, 0.0031988174782367723, 0.0027519697827740673, 0.006104316372781977]","[False, True, True, False, True]","[False, True, True, False, True]"
beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.3.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.3.txt,2023,beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023,0,achtergrondinformatie politiek belangrijk ontwerpverdrag peildatum bevat ontwerpverdrag parlementair ontwerplijst politiek belangrijk gemarkeerd verdrag waarin vanuit parlement interes bestat waarover parlement gecorrespondeerd led europes parlement hierna verorden bzk akt betreff verkiez vertegenwoordiger middel rechtstrek algemen verkiez meerder ker gewijzigd aanleid huidig onderhandel rad hierna rad herzien akt vormt voorstel democratisch dimensie verkiez led versterk hierbij betrok kiezer vergrot uiteind rad voorstel vast stell eenpar stemm goedkeur krijg waarna inwerkingtred goedkeur overeenkomst eig national procedures nodig raadsverband gesprek gestart kiesakt onderhandel sted geintervenieerd conform kabinetsstandpunt debat twed kamer hierna moment onduid wanner definitief besluit initiatiefvoorstel verwacht rad onwaarschijn overeenstemm bereikt voorafgaand verkiez rad europa hierna rye kader verdrag inzak kunstmat intelligentie mensenrecht democratie rechtsstat bzk kader verdrag stelt fundamentel principes regel vast ervor zorg ontwerp ontwikkel toepass kunstmat intelligentie system hierna overeenstemm mensenrecht democratie rechtsstat toepassingsgebied omvat zowel privat aanbieder gebruiker voorstel bepal nem bepaald fundamentel beginsel waaronder procedurel waarborg recht toepass zoud ongeacht risiconiveau onderhandel verdrag vind plat comit kunstmat intelligentie cat voorzitter secretariaat cat concepttekst verdrag opgesteld basis vormt verder onderhandel lidstat rye observer states canada verenigd stat japan gezien overlap verdrag gebied geword mandat europes hierna exciusief onderhandelingsmandat geeft exciusiev vall europes unie namelijk exciusief bevoegd international overeenkomst sluit wanner sluiting gemeenschapp aantast strekking daarvan,Culture|Poverty,0.08186312161546414,"[0.05528385155280171, 0.04768914268395719, 0.004527907149839978, 0.0013717790383747325, 0.005697725221986429]","[False, True, False, False, True]","[False, True, False, False, True]"
beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.1.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.1.txt,2023,beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023,0,buitenland zak ter besliss datum onz referentie bescherm persoonhijk ievenssfer opgesteld via kopie bescherm person levenssfer afgestemd scherming persoonhijk levenssf bescherm person levenssfer nota parlementair verdrag waarover onderhandeld peildatum aanieid ingevolg rijkswet goedkeur bekendmak verdrag ieder kwartal onderhandel zijnd verdrag ward aangebod stat aruba curaçao maart geadviseerd besluit akkoord aanbied parlement kwartaaloverzicht verdrag waarover onderhandeld aanbiedingsbriev ter begeleid list gan hierbij ter teken toe kernpunt leder kwartal ontvangt parlement grond rijkswet goedkeur bekendmak verctrag overzicht verdrag waarover onderhandel open hierbij treft verdrag onderhandel nieuw lijst peildatum stan vergelek vorig lijst peildatum lijst lust bevat nieuw verdrag voorbereid aangevuld informatie strekking ervan daarnaast treft verdrag waarover onderhandeld inclusief nieuw verdrag lijst peildatum toe tichtin ontwerpverdrag gegroepeerd per departement per per land verdrag vast referentienummer total verdrag vermeld eind lijst lijst tien ontwerpverdrag sterretj aangemerkt politiek belangrijk politiek belangrujk verdrag parlement volled mogelujk geinformeerd verlop onderhandel reken houdend noodzak vertrouw verdragspartner nota achtergrondinformatue verdrag gevoegd,Culture,0.047836487323493986,"[0.0034985913522026318, 0.05277499026212256, 0.0033568455354785107, 0.0, 0.0023724616808701994]","[False, True, False, False, False]","[False, True, False, False, False]"
beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed.1.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed\beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed.1.txt,2023,beslisnota-bij-kamerbrief-beleidsreactie-op-beleidsdoorlichting-erfgoed,0,ter onderteken scm aanbied beleidsreactie beleidsdoorlicht erfgoed aanleid hierbij ontvangt beleidsreactie beleidsdoorlicht erfgoed vanweg inhoud samenhang belang beleidsreactie tegelijk verkenn financier monumentenzorg zowel eerst twed kamer aanbiedt briev uiter verzond geagendeerd commissiedebat erfgoed geadviseerd besluit akkoord verzend bijgaand brief tegelijk verkenn financier monumentenzorg eerst twed kamer kernpunt beleidsreactie reageert beleidsdoorlicht erfgoed geintegreerd bestaand beleidsdoorlicht erfgoed doorlicht erfgoedwet erfgoedbalan ter voorbereid beleidsreactie diver veldpartij gesprok zie bijgevoegd briev per thema geeft hierover zegt aanleid gesprek veld hierop verder gat kondigt volgend acties erfgoedwet kamer wenselijk wijzig bied doelmat doeltreff toekomst beleidsbriev beleidstheorie waarom denk gat werk uitgebreider beschrijv ten aanzien versterk capaciteit deskund terrein erfgoed gemeent kondigt ieder provincie bijeenkomst kom inventariser gemeent best geholp komt richtinggev ambitiescenario gat ontwikkel aanpak erfgoed bred archeologie gebouwd groen landschap leefomgev aanpak beleidsdoorlicht gesprek gan veld kom verbeterd aanpak volgend beleidsdoorlicht erfgoed gebouwd groen erfgoed partner verkenn meest bijzonder kerkelijk interieur behoud ministeries ezk bzk bezien wijz investeringssubsidie duurzam energie erfgoed kunst datum referentie beleidsreactie beleidsdoorlicht erfgoed intern ocw afgestemd menc rce fez wjz ioe interdepartmental afgestemd bzk ezk fin persoonsgegev persoonsgegev persoo,Civil Rights|Culture|Healthcare|Poverty,0.09678678369916545,"[0.1516244815615786, 0.07112282115605993, 0.0030678969029409166, 0.003487314797229853, 0.050544401312683694]","[True, True, False, True, True]","[True, True, False, True, True]"
beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.4.txt,Policyarchive_text\beleidsnotas\2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023\beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023.4.txt,2023,beslisnota-bij-kamerbrief-overzicht-verdragen-per-1-april-2023,0,wijzig afstemm vindt voorafgaand plat telecom raadswerkgroep brussel via coordinatiesessies straatsburg toe gepland zull plaatsvind associatieakkoord mercosur vier argentinie brazilie paraguay uruguay hierna mercosur onderhandelaarsniveau overeenstemm bereikt handelsakkoord grootst gan vorm breder associatieakkoord inbreng verzocht betrek mogelijk aanvull afsprak handel duurzam ontwikkel belangrijkst zorg duurzam nam ontboss adresser gehor verzoek inbreng gedeeld ogen europes dienst extern optred edeo biedt verkiezingswinst president lula brazilie mogelijk impul gev strategisch relatie brazilie inclusief akkoord verwacht nieuw braziliaan reger prioriteit gev akkoord gezien grot belang lula hecht nteg tie begin lidstat geinformeerd status werk aanvull instrument duurzaamheidsafsprak aanlop top community latin american caribbean states komend maand aanvull instrument onderhandel besluitvorm rad pakket onderhandelaarsakkoord additionel instrument mogelijk plaatsvind wagen universiteit potentiel effect economie bijzonder boerenhuishouden kwantitatief kaart gebracht eindrapport gestuurd bescheid mat profiter akkoord inclusief landbouw landbouwsector licht nadel gevolg zull ondervind akkoord vast buitenland handel ontwikkelingssamenwerk hierna bhos rondetafelgesprek gevoerd deelnam vertegenwoordiger industrie kennisinstell maatschapp middenveld handel ambassadeur brazilie begin twee moties aangenom beid pvdd ingedi waarin reger gevraagd gev mercosur verdrag blokker landbouw opgenom twed waarin reger gevraagd splitsing akkoord ult sprek hiertoe bred steun zoek bhos reactie moties aangegev kabinet zull berad enkel wek per brief moties terug kom china investeringsakkoord comprehensiv agreement investment hierna investeringsakkoord chines markt beter toegank mak europes investeerder middel bewerkstell toegang sector gelijker speelveld principeakkoord gepresenteerd onverwacht geaccordeerd china inspanningsverplicht openstaand,Culture|Healthcare|Poverty,0.07009130258223496,"[0.004997863591150064, 0.08898985173400654, 0.008266707931510223, 0.010696228194477568, 0.0542129708417495]","[False, True, False, True, True]","[False, True, False, True, True]"
