chunk_id,primary_topic,primary_score,pca_x,pca_y,confidence_level
89755213:00000,Historical Slavery,0.4273888050572675,0.49840891663267295,-0.14338863718836778,high
c237a1e5:00000,Historical Slavery,0.4939626976539621,1.543438335930995,-0.5128890637058887,high
ff73ee1a:00001,Historical Slavery,0.4901547961610064,1.5326147781267614,0.2187745044444228,high
29ff281b:00001,Colonialism,0.4232162246834008,0.828871381528402,-0.10123064676617675,high
567a1308:00000,Colonialism,0.3804247781119873,-0.18528968280991354,-0.24545368036535953,high
2ccf4ff6:00001,Historical Slavery,0.3893440881787559,0.11574452183779749,-0.749791474964916,high
2ccf4ff6:00002,Colonialism,0.3805592570122267,-0.5260010946260905,-0.7235331426758422,high
4c3a9236:00000,Historical Slavery,0.4459436121791178,0.9683092270956363,0.23938276129077002,high
4c3a9236:00001,Historical Slavery,0.4019291440540349,0.3347505904195719,0.22934541387673912,high
e11801c6:00000,Historical Slavery,0.5646421298815841,1.4944424885533303,-0.4314043209274352,high
e11801c6:00001,Historical Slavery,0.4040791452506244,0.11952566122178972,-0.02169344144577967,high
5a7abff8:00001,Historical Slavery,0.4450173111969565,0.703142192232495,-0.04533334693210837,high
c391b795:00000,Historical Slavery,0.459570927830707,1.048643505958219,-0.06069658267173142,high
bd6453b7:00000,Modern Racism & Inequality,0.4447983998207797,-0.1482164905066903,1.5700551202080715,high
bd6453b7:00001,Modern Racism & Inequality,0.375031312432041,-0.26360027383671397,0.8464651697327324,high
2d5d2db5:00000,Modern Racism & Inequality,0.5140831906065277,0.37630328962618037,2.0821870573863577,high
c7c157bf:00000,Modern Racism & Inequality,0.5505640758978325,1.846563567870748,1.6465356471375194,high
c7c157bf:00003,Modern Racism & Inequality,0.4727735838506522,0.7684714443200855,1.416776022077209,high
c7c157bf:00004,Modern Racism & Inequality,0.4234179842323103,0.43269570795174894,1.0607043042420174,high
90f067c9:00000,Modern Racism & Inequality,0.4880985083800042,0.8317607386585046,1.6423679388139674,high
90f067c9:00001,Modern Racism & Inequality,0.4443377949071256,0.8839632105432434,1.0047113989063237,high
90f067c9:00004,Modern Racism & Inequality,0.5335117282035512,0.8477567146464149,2.0942169321334587,high
994e8750:00000,Modern Racism & Inequality,0.594860025512619,1.9456383686762209,2.1618192941688523,high
994e8750:00001,Modern Racism & Inequality,0.4769998444229117,0.7829305642143943,1.3606299330616018,high
994e8750:00002,Modern Racism & Inequality,0.4258146918851538,-0.17407853374758628,1.33171508679185,high
994e8750:00005,Modern Racism & Inequality,0.4459072101279259,0.5151613311857073,1.2340104664714557,high
91690c7a:00000,Modern Racism & Inequality,0.5244665567646416,1.369886770612307,1.6883925148595536,high
91690c7a:00003,Modern Racism & Inequality,0.4866868125601729,1.6043783733813823,1.07646242229054,high
20b18ad5:00000,Modern Racism & Inequality,0.5252483590365495,1.0441878755034306,1.8324989941169354,high
20b18ad5:00001,Modern Racism & Inequality,0.5152625966631487,0.9084769697129187,1.7948930708209774,high
20b18ad5:00002,Modern Racism & Inequality,0.5897479740066124,0.9832240336376875,2.5029066606504022,high
20b18ad5:00003,Modern Racism & Inequality,0.4840206199834895,1.2191235592205576,1.2522386210169458,high
20b18ad5:00004,Modern Racism & Inequality,0.4652668805581831,1.322659743779853,1.0126333144674795,high
20b18ad5:00005,Modern Racism & Inequality,0.3695346555565147,-0.9108313710510066,1.11524970011697,high
a0bb6ad8:00000,Modern Racism & Inequality,0.568172570133508,2.0832679771302307,1.7223007382003037,high
a0bb6ad8:00001,Modern Racism & Inequality,0.4704364396628115,0.9207540819128379,1.2389373017695615,high
a0bb6ad8:00002,Modern Racism & Inequality,0.5107756764577853,1.6602410762506201,1.2787079152229786,high
a0bb6ad8:00005,Modern Racism & Inequality,0.5185473887125659,1.8793875273413958,1.3123062937751746,high
78bedea9:00000,Modern Racism & Inequality,0.5774989615931742,1.6226493918370484,2.085770646489932,high
baabd416:00000,Modern Racism & Inequality,0.4824744269162311,0.530359900569343,1.676057713630364,high
2664812f:00000,Modern Racism & Inequality,0.511182281536113,-0.053184010033885155,2.3265162410880573,high
4d0b13be:00000,Modern Racism & Inequality,0.4688425157812317,0.9921557386899791,1.2748572578860071,high
4d0b13be:00001,Modern Racism & Inequality,0.5287744328085844,1.4871456138489045,1.619122519949594,high
6b8c1067:00000,Modern Racism & Inequality,0.5676397869628642,1.5538547952472606,2.048623576363876,high
6b8c1067:00001,Modern Racism & Inequality,0.4402899791187417,-0.4531498793835617,1.6407812708176526,high
4ff7146d:00000,Modern Racism & Inequality,0.6326256253192971,2.2913736038719055,2.3809947724658196,high
4ff7146d:00001,Modern Racism & Inequality,0.5635883116025431,-0.722413280309809,3.24937684498655,high
60d42fa3:00000,Modern Racism & Inequality,0.6221744519440431,1.6933318911537347,2.5931744423812018,high
60d42fa3:00001,Modern Racism & Inequality,0.5238319919470507,-0.10566538602093091,2.5029868860523,high
60d42fa3:00002,Modern Racism & Inequality,0.4768097113065503,0.39052425686025044,1.7536551469151316,high
71192549:00000,Modern Racism & Inequality,0.5128908281329202,0.9464362869364302,1.7945775483125361,high
cbe0c69b:00000,Modern Racism & Inequality,0.4341235465807244,0.7456409208489215,0.9657947403813311,high
68951198:00000,Modern Racism & Inequality,0.4930375808620403,-0.8017865345766455,2.499627411031794,high
0f7d3419:00000,Modern Racism & Inequality,0.5015464330732288,1.0084917017182922,1.6146949696064115,high
52767eaf:00000,Modern Racism & Inequality,0.5623910388929738,0.7343852038172871,2.443518277499247,high
52767eaf:00001,Modern Racism & Inequality,0.5005391542446761,-0.07126385651345492,2.158669589883605,high
f83fbeaf:00000,Modern Racism & Inequality,0.4659848822346319,-0.5621944159162547,2.0574382777981945,high
598ece72:00000,Modern Racism & Inequality,0.4160960892811598,-0.4243769325818314,1.4607019647524588,high
219963a5:00000,Modern Racism & Inequality,0.5116661270568819,0.11737728703186634,2.137763321167593,high
