chunk_uid,tokens
eb66a1b6:00000,"['tom', 'geugten', 'voltooide', 'studie', 'geschiedenis', 'universiteit', 'amsterdam', 'docent', 'voortgezet', 'onderwijs', 'hogeschooldocent', 'hoge', 'school', 'amsterdam', 'fontys', 'leraren', 'opleiding', 'tilburg', 'daarnaast', 'auteur', 'geschiedenisschoolboeken']"
e3f7a11d:00000,"['tom', 'geugten', 'slavernijverleden', 'nederlandse', 'onderwijs', 'nederlanders', 'school', 'geleerd', 'eigen', 'slavernijverle', 'den', 'enquête', 'nederlanders', 'gaf', 'vier', 'procent', 'daarover', 'weten', 'drieëntwintig', 'procent', 'redelijk', 'tweeën', 'veertig', 'procent', 'beetje', 'achtentwintig', 'procent', 'bijna', 'drie', 'procent', 'meerderheid', 'achtenzestig', 'procent', 'vond', 'goede', 'zaak', 'scholen', 'lessen', 'geven', 'afvraagt', 'leerlingen', 'school', 'leren', 'realiseren', 'onderzoek', 'klas', 'gebeurt', 'daarvan', 'resultaat', 'heel', 'lastig', 'voorschriften', 'schoolboeken', 'meeste', 'leraren', 'gebruikt', 'daarmee', 'omgaan', 'klas', 'onduidelijk', 'neemt', 'weg', 'schoolboeken', 'sturend', 'belangrijkste', 'informatiebron', 'vormen', 'inhoud', 'geschiedenisonderwijs', 'belangrijk', 'handboeken', 'lerarenop', 'leidingen', 'waaruit', 'maken', 'kennis', 'aankomende', 'leraren', 'dienen', 'beschikken', 'voorschriften', 'slavernijverleden', 'dertig', 'verplicht', 'onderwerp', 'onderwijs', 'wet', 'basisvorming', 'bepaalt', 'overheid', 'schriften', 'kerndoelen', 'onderwerpen', 'leerlingen', 'moeten', 'leren', 'basisonderwijs', 'onderbouw', 'voortgezet', 'wijs', 'bovenbouw', 'waar', 'ongeveer', 'helft', 'leerlingen', 'geschie', 'denis', 'volgt', 'gelden', 'examenprogramma']"
e3f7a11d:00001,"['vanwege', 'grondwettelijke', 'vrijheid', 'onderwijsinrichting', 'omschrijven', 'voorschriften', 'alleen', 'leerlingen', 'moeten', 'leren', 'vermelden', 'eerste', 'kerndoelen', 'koloniale', 'postkoloniale', 'verhouding', 'nederland', 'oost', 'west', 'indië', 'kwamen', 'nieuwe', 'kerndoelen', 'steeds', 'gelden', 'daarin', 'verwezen', 'volgende', 'onderwerpen', 'voc', 'slavernij', 'dekolonisatie', 'indonesië', 'suriname', 'neder', 'landse', 'antillen', 'vanaf', 'voc', 'wic', 'slavernij', 'anton', 'kom']"
ea692d61:00000,"['staat', 'slavernij', 'dekolonisatie', 'indonesië', 'suriname', 'caribische', 'gebied', 'slavenarbeid', 'plantages', 'opkomst', 'abolitionisme', 'manier', 'waarop', 'onderwerpen', 'verwezen', 'vensters', 'canon', 'nederland', 'kenmerkende', 'aspecten', 'tijdvakken', 'maakt', 'behandeling', 'ervan', 'basisonderwijs', 'onderbouw', 'voortgezet', 'onderwijs', 'nogal', 'vrijblijvend', 'waardoor', 'leraren', 'ruimte', 'laten', 'willen', 'laatstgenoemde', 'onderwerp', 'bovendien', 'expliciet', 'genoemd', 'examenprogram', 'havo', 'vwo', 'vmbo', 'deed', 'commissie', 'voorstellen', 'toekomstige', 'kerndoelen', 'beperkte', 'omvang', 'waarin', 'ter', 'vervanging', 'plantageslavernij', 'abolitionisme', 'gekozen', 'eurocentrische', 'vermel', 'ding', 'ontstaan', 'mensenhandel', 'werelddelen', 'schoolboeken', 'nederland', 'zes', 'commerciële', 'educatieve', 'uitgeverijen', 'series', 'schoolboeken', 'gedrukte', 'digitale', 'methoden', 'geschiedenis', 'produceren', 'auteurs', 'vrijheid', 'inhoud', 'daarvan', 'bepalen', 'natuurlijk', 'belang', 'voldoen', 'voorschriften', 'mag', 'verwachten', 'anton', 'kom', 'schoolboeken', 'meestal', 'vijf', 'herzien', 'behandeld', 'voorgeschreven', 'werpen', 'behandeld', 'divers', 'blijven', 'variërend', 'nauw', 'gezet', 'oppervlakkig', 'maakt', 'welk', 'schoolboek', 'leraren', 'school', 'kiezen', 'uitgebreid', 'individuele', 'leraar', 'onderwerp', 'stilstaan', 'nederlandse', 'scholen', 'vaderlandse', 'geschiedenis', 'gegeven']"
5d11a7f9:00000,"['actuele', 'vraagstukken', 'vanaf', 'omstreeks', 'vaderlandse', 'geschiedenis', 'scho', 'len', 'apart', 'vak', 'waarvoor', 'schoolboeken', 'werden', 'gemaakt', 'con', 'text', 'nederlandse', 'overzeese', 'expansie', 'beperkte', 'aandacht', 'besteedden', 'slavernij', 'staat', 'verschenen', 'leerboek', 'vaderlandsche', 'geschiedenis', 'teneinde', 'plantages', 'steeds', 'voldoende', 'wijze', 'neger', 'slaven', 'voorzien', 'johan', 'maurits', 'achtte', 'slaver', 'nij', 'noodzakelijk', 'vermeesterde', 'kust', 'guinea', 'st', 'george', 'del', 'mina', 'alleen', 'handel', 'slaven', 'krijgs', 'behoeften', 'braziliaansch', 'hout', 'behield', 'compagnie', 'omstreeks', 'suriname', 'plantages', 'slaven', 'goed', 'gevolg', 'begon', 'verbouw', 'koffie', 'cacao', 'katoen', 'handel', 'koffie', 'koloniale', 'producten', 'kreeg', 'groote', 'beteekenis', 'waarde', 'millioenen', 'soms', 'kwam', 'daarvan', 'amster', 'damsche', 'markt', 'den', 'meesten', 'last', 'suriname', 'boschnegers', 'marrons', 'welken', 'naam', 'gevluchte', 'slaven', 'bekend', 'stonden', 'verenigden', 'benden', 'vielen', 'plantages', 'namen', 'vaak', 'bloedig', 'wraak', 'slaven', 'opstanden', 'bleven', 'vanaf', 'omstreeks', 'nederlandse', 'geschiedenis', 'scholen', 'geïntegreerd', 'algemene', 'geschiedenis', 'daarvoor', 'bestemde', 'schoolboeken', 'vanuit', 'europees', 'perspectief', 'beschreven', 'wereld', 'wording', 'plaatste', 'auteur', 'bijvoorbeeld', 'onze', 'slavenhandel', 'alleen', 'internationale', 'context', 'behandelde', 'onmenselijke', 'aspecten', 'daarvan', 'slavenhandel', 'bijzonder', 'winstgevend', 'alleen', 'europese', 'volkeren', 'negers', 'oceanen', 'ene', 'werelddeel', 'getransporteerd', 'europea', 'nen', 'bekende', 'volksverhuizing', 'beweging', 'kwamen']"
5d11a7f9:00001,"['slaven', 'werden', 'dikwijls', 'gekocht', 'afrikaanse', 'neger', 'vorsten', 'opperhoofden', 'voerden', 'krijgsgevange', 'nen', 'krijgen', 'verkoop', 'voortdurend', 'onderling', 'oorlog', 'gevangenen', 'werden', 'kudden', 'kust']"
9301b3d1:00000,"['staat', 'slavernij', 'gevoerd', 'evenals', 'slachtvee', 'gebrandmerkt', 'twee', 'twee', 'geboeid', 'partijtjes', 'vijftig', 'zware', 'ket', 'ting', 'vastgelegd', 'zó', 'dicht', 'werden', 'ruim', 'schip', 'opeengepakt', 'weldra', 'slavenverblijf', 'ontzettende', 'vervuiling', 'stank', 'ontstonden', 'dikwijls', 'stierf', 'onderweg', 'aantal', 'verstikkingsdood', 'winsten', 'zó', 'enorm', 'gedeeltelijk', 'bederf', 'koopwaar', 'rustig', 'dragen', 'doorgaans', 'leidde', 'bredere', 'oriëntatie', 'onderwerp', 'specifieke', 'aandacht', 'nederlandse', 'slavernijverleden', 'kreeg', 'plantageslavernij', 'noord', 'amerika', 'vaak', 'aandacht', 'nederlandse', 'koloniën', 'hieraan', 'kwam', 'einde', 'kerndoelen', 'afwijking', 'eurocentrische', 'schoolboeken', 'introduceerde', 'sprekend', 'verleden', 'behandeling', 'destijds', 'zogenoemde', 'westerse', 'gebieden', 'vanuit', 'perspectief', 'gebieden', 'hoofdstuk', 'zwart', 'afrika', 'gaat', 'paragraaf', 'bijvoorbeeld', 'euro', 'peanen', 'komen', 'handelen', 'voornamelijk', 'slaven', 'fragment', 'autobiografie', 'ex', 'slaaf', 'equiano', 'onderzoeks', 'vraag', 'werden', 'afrikanen', 'slaaf', 'hoofdstuk', 'indonesië', 'behan', 'delt', 'kort', 'slavernij', 'koloniale', 'tijd', 'zouden', 'nederlanders', 'gebruik', 'gaan', 'maken', 'slaven', 'huisbedienden', 'handwerkslieden', 'hoofdstuk', 'suriname', 'bevat', 'uitgebreide', 'beschrijving', 'slavernij', 'afbeeldingen', 'kadertekst', 'gaat', 'anton', 'kom', 'surinaamse', 'geschiedenis', 'bekeek', 'bril', 'gekoloniseer', 'den']"
9301b3d1:00001,"['hoofdstuk', 'nederlandse', 'antillen', 'staat', 'kadertekst', 'slavenverzet', 'aspecten', 'vernieuwende', 'aanpak', 'schoolboeken', 'nagevolgd', 'kennis', 'én', 'vaardigheden', 'invoering', 'basisvorming', 'aanleren', 'vaardigheden', 'verplicht', 'gesteld', 'bijvoorbeeld', 'rekening', 'houden', 'standplaatsgebondenheid', 'bronnen', 'eigen', 'standplaatsge', 'bondenheid', 'zodoende', 'geschiedenis', 'denk', 'doevak', 'kennisvak', 'tekst', 'schoolboeken', 'opdrachten', 'vaak', 'aparte', 'werkboeken', 'verplichting', 'inhoudelijk', 'aandacht', 'besteden', 'verhouding', 'nederland', 'oost']"
cff45fce:00000,"['actuele', 'vraagstukken', 'west', 'indië', 'zorgde', 'ruimte', 'meeste', 'schoolboeken', 'nederlandse', 'trans', 'atlantische', 'slavenhandel', 'plantageslavernij', 'mede', 'inhoudelijke', 'eisen', 'aandacht', 'europese', 'overzeese', 'expansie', 'ontstaan', 'wereldeconomie', 'slavernijverleden', 'vooral', 'eurocentrisch', 'behandeld', 'vanuit', 'perspectief', 'koopman', 'terwijl', 'leraren', 'geschiedenis', 'nieuwe', 'voorschriften', 'verplichte', 'onderwerpen', 'moesten', 'behandelen', 'vond', 'goede', 'reali', 'satie', 'daarvan', 'plaats', 'doordat', 'geschiedenisonderwijs', 'knel', 'raakte', 'scholen', 'besloten', 'namelijk', 'beperking', 'lestijd', 'geschiedenis', 'waarbij', 'basis', 'vmbo', 'scholen', 'mede', 'pedagogische', 'redenen', 'kozen', 'combinatie', 'integratie', 'geschiedenis', 'vakken', 'uitgeverijen', 'haakten', 'daarop', 'schoolboeken', 'wereldoriëntatie', 'mens', 'maatschappij', 'schoolboeken', 'geschiedenis', 'apart', 'vak', 'combi', 'natievakken', 'hoeveelheid', 'aandacht', 'slavernijverleden', 'heel', 'divers', 'basisschoolboek', 'wijzer', 'geschiedenis', 'bevat', 'bijvoorbeeld', 'zeven', 'bladzijden', 'korte', 'teksten', 'afbeeldingen', 'opdrachten', 'slavernijverleden', 'leert', 'nieuw', 'werelddeel', 'ontdekt', 'ameri', 'ka', 'europeanen', 'gingen', 'wonen', 'daaruit', 'europa', 'handelen', 'slaven', 'deden', 'werk', 'plantages', 'mijnen']"
cff45fce:00001,"['ideeën', 'gelijkheid', 'demo', 'cratie', 'tijd', 'pruiken', 'revoluties', 'werden', 'slaven', 'handel', 'slavernij', 'koloniën', 'afgeschaft', 'teksten', 'gaat', 'opstand', 'tula', 'curaçao', 'foto', 'tulamonument', 'opdracht', 'volgende', 'uitspraak', 'tula', 'erg', 'slecht', 'behandeld', 'willen', 'niemand', 'kwaad', 'willen', 'vrijheid', 'iedereen', 'aarde', 'afstammeling', 'adam', 'eva', 'zelfs', 'dier', 'krijgt', 'betere', 'behandeling', 'auteurs', 'schoolboek', 'kozen', 'relatief', 'ruimte', 'slavernijverle', 'den', 'aandacht', 'slavenperspectief', 'beschikbare', 'onderwijstijd', 'aandacht', 'slavernijverle', 'den', 'grootst', 'schoolboeken', 'bovenbouw', 'vwo', 'plaats', 'multiperspectiviteit', 'meerstemmigheid']"
721df1e5:00000,"['staat', 'slavernij', 'feniks', 'tekst', 'citaat', 'equiano', 'leerlingen', 'gevraagd', 'levensverhaal', 'representatieve', 'betrouwbare', 'bron', 'slavenhandel', 'slavernij', 'terwijl', 'meeste', 'schoolboeken', 'vooral', 'economische', 'politieke', 'aspecten', 'slavenhandel', 'slavernij', 'afschaffing', 'daarvan', 'behande', 'len', 'oog', 'meningsverschillen', 'daarover', 'witte', 'mannen', 'uitzonderlijke', 'zwarte', 'verdediger', 'slavernij', 'dominee', 'jacobus', 'capitein', 'laten', 'leiden', 'nieuwe', 'inzichten', 'historio', 'grafie', 'memo', 'loop', '19e', 'eeuw', 'schaften', 'steeds', 'landen', 'slavenhandel', 'slavernij', 'af', 'lange', 'tijd', 'gebeurtenissen', 'gezien', 'succesvolle', 'resultaat', 'inzet', 'abolitionisten', 'traditionele', 'eurocentrische', 'visie', 'tegenwoordig', 'kritiek', 'historici', 'slavernij', 'onderzoeken', 'vanuit', 'perspectief', 'slaven', 'abolitionisme', 'besmette', 'term', 'duidt', 'immers', 'actie', 'blanken', 'alleen', 'zien', 'afschaffing', 'slavernij', 'liever', 'onderdeel', 'lange', 'emancipatiestrijd', 'grotendeels', 'resultaat', 'eigen', 'inspanningen', 'tweede', 'twistpunt', 'historici', 'vormt', 'vraag', 'hoeverre', 'geschiedschrijving', 'beïnvloed', 'beeld', 'abolitionisten', 'eind', '18e', 'eeuw', 'slaven', 'handel', 'slavernij', 'geschetst', 'volgens', 'sommige', 'historici', 'beeld', 'onjuist', 'onvolledig', 'historici', 'zien', 'opvattingen', 'weer', 'voorbeeld', 'koloniale', 'geschiedschrijving', 'forum', 'behandelt', 'uitgebreid', 'nederlandse', 'slavernijverleden', 'brede', 'context', 'mondiale', 'slavernijgeschiedenis', 'vanaf', 'oudheid']"
697da545:00000,"['actuele', 'vraagstukken', 'tegenwoordig', 'sommigen', 'woord', 'slaaf', 'vermeden', 'vervangen', 'slaaf', 'gemaakte', 'daarmee', 'drukken', 'slaven', 'onvrijwillig', 'anderen', 'rol', 'werden', 'veroordeeld', 'eigenlijk', 'schrijvers', 'boek', 'kiezen', 'ervoor', 'woord', 'slaaf', 'gebruiken', 'woord', 'geschiedenis', 'gebruikt', 'mee', 'bent', 'probeer', 'verleden', 'eigenlijk', 'achteraf', 'veranderen', 'kwam', 'vroeger', 'vaker', 'mensen', 'zin', 'bijvoorbeeld', 'middeleeuwse', 'horigen', 'dienst', 'knechten', 'bezitters', 'rijke', 'landhuizen', 'dienstplichtige', 'soldaten', 'oorlogen', 'nogal', 'omslachtig', 'allemaal', 'horigen', 'gemaakten', 'dienstknecht', 'gemaakten', 'soldaat', 'gemaakten', 'gaan', 'noemen', 'schrijvers', 'boek', 'vinden', 'vanzelfsprekend', 'slavernij', 'onze', 'ogen', 'verkeerds', 'slaven', 'gekozen', 'opdracht', 'aanduiding', 'voorkeur', 'geven', 'waarom', 'steeds', 'steeds', 'beter', 'aandacht', 'gegeven', 'nederlandse', 'slavernij', 'verleden', 'nederlandse', 'schoolboeken', 'pagina', 'zien', 'hiervoor', 'sprekend', 'verleden', 'combinatie', 'tekst', 'afbeeldingen', 'ruimte', 'gecreëerd']"
6892449f:00000,"['deel', 'slavernij', 'afschaffingen', 'doorwerkingen', 'kronkelige', 'pad', 'slavernij', 'vrije', 'arbeid', 'ellen', 'klinkers', 'methode', 'archeologie', 'felicia', 'fricke', 'afschaffing', 'emancipatie', 'kwame', 'nimako', 'nederlandse', 'politiek', 'slavernij', 'negentiende', 'eeuw', 'lauren', 'lauret', 'gedwongen', 'verplaatsing', 'illegale', 'slavenhandel', 'afschaffing', 'ulbe', 'bosma', 'methode', 'slavenregisters', 'onderzoek', 'coen', 'galen', 'slavernij', 'kolonialisme', 'financiële', 'sector', 'pepijn', 'brandon', 'koloniale', 'onvrije', 'arbeid', 'negentiende', 'eeuws', 'nederlands', 'indië', 'jan', 'breman', 'belast', 'koloniaal', 'verleden', 'anne', 'marieke', 'schaik', 'talen', 'literaturen', 'voormalige', 'nederlandse', 'koloniën', 'michiel', 'kempen', 'methode', 'slavernij', 'visuele', 'bronnen', 'caroline', 'drieënhuizen', 'somtijts', 'moor', 'maegdekens', 'koloniale', 'wereldorde', 'nederlandse', 'kunst', 'valika', 'smeulders', 'slavernij', 'nederland', 'mark', 'ponte']"
6f890e1a:00000,"['staat', 'slavernij', 'nadat', 'schoolboeken', 'sprekend', 'verleden', 'eerder', 'beperkte', 'aandacht', 'besteedden', 'nederlandse', 'slavernijverleden', 'azië', 'leidden', 'publica', 'ties', 'hierover', 'betere', 'aandacht', 'enkele', 'schoolboeken', 'staat', 'geschiedeniswerkplaats', 'nederlanders', 'vervoerden', 'voc', 'tijd', 'vele', 'honderd', 'duizenden', 'slaven', 'azië', 'slavenhandel', 'kwam', 'gang', 'republiek', 'slavernij', 'officieel', 'veroordeelde', 'net', 'afrika', 'bestond', 'azië', 'eeuwen', 'uitgebreide', 'inheem', 'se', 'slavenhandel', 'voc', 'bracht', 'bijvoorbeeld', 'indiase', 'slaven', 'plantages', 'banda', 'eilanden', 'nadat', 'bevolking', 'uitgemoord', 'bouw', 'factorijen', 'ander', 'zwaar', 'werk', 'werden', 'slaven', 'ingezet', 'grotere', 'aantallen', 'sla', 'ven', 'persoonlijk', 'eigendom', 'voc', 'personeel', 'werk', 'ten', 'huishouden', 'persoonlijke', 'bedienden', 'mannen', 'kochten', 'slavinnen', 'seks', 'mee', 'samen', 'leven', 'kinde', 'ren', 'relaties', 'europeanen', 'aziaten', 'werden', 'indonesië', 'indo', 'europeanen', 'genoemd', 'voc', 'haalde', 'slaven', 'slavenmarkten', 'kusten', 'oost', 'afrika', 'india', 'bangladesh', 'maleisië', 'filipijnen', 'klein', 'aantal', 'schoolboeken', 'expliciet', 'benoemd', 'slavernij', 'ging', 'racisme']"
6f890e1a:00001,"['staat', 'geschiedeniswerkplaats', 'vwo', 'opdracht', 'waarbij', 'leerlingen', 'moeten', 'aangeven', 'uitspraak', 'nederlandse', 'plantagehouder', 'suriname', 'voorbeeld', 'superiori', 'teitsgevoel', 'racisme', 'witte', 'nederlanders', 'deel', 'schoolboeken', 'betrekking', 'slavernij', 'verband', 'gelegd', 'verleden', 'heden', 'geschiedeniswerkplaats', 'vmbo', 'staat', 'bijvoorbeeld', 'afschaffing', 'slavernij', 'suriname', 'antilliaanse', 'eilanden', 'juli', 'ketikoti', 'gebroken', 'ketenen', 'gevierd', 'nederland', 'interesse', 'slavernijverleden', 'pas', 'kwam', 'amsterdam', 'nationaal', 'slavernijmonument', 'kwamen', 'boeken', 'films', 'websites', 'slavernijverleden', 'slavernij', 'verplicht', 'onderwerp', 'onderwijs', 'betuigde', 'nederlandse', 'regering', 'diepe', 'spijt', 'slavernijverleden']"
ae090346:00000,"['actuele', 'vraagstukken', 'omgaan', 'slavernijverleden', 'staat', 'tijd', 'geschiedenis', 'vwo', 'volgende', 'opdracht', 'slavernijverleden', 'nederland', 'zwarte', 'bladzijde', 'onze', 'geschiedenis', 'denk', 'geef', 'eigen', 'mening', 'best', 'verleden', 'moeten', 'omgaan', 'memo', 'perspectieven', 'onderscheiden', 'foto', 'tekst', 'nationaal', 'monument', 'slavernijverleden', 'waarom', 'oprichting', 'monument', 'belangrijk', 'surinaamse', 'antilliaanse', 'gemeenschappen', 'nederland', 'bedenk', 'twee', 'betekenissen', 'surinaamse', 'nederlander', 'slavernijherdenking', 'geven', 'betekenis', 'nederlandse', 'overheid', 'geven', 'slavernijherdenking', 'wonen', 'lerarenopleidingen', 'voorschriften', 'kreeg', 'commissie', 'rooy', 'bedachte', 'kader', 'tien', 'tijdvakken', 'kenmerkende', 'aspecten', 'grote', 'invloed', 'lerarenopleidingen', 'beperkter', 'invloed', 'canon', 'nederland', 'aandacht', 'kreeg', 'pabo', 'leraren', 'opleiding', 'basisonderwijs', 'lerarenopleidingen', 'voortgezet', 'onderwijs', 'hbo', 'wo', 'niveau', 'tijd', 'aankomende', 'leraren', 'voortgezet', 'onderwijs', 'slechts', 'enkele', 'nederlandse', 'handboeken', 'aandacht', 'besteedden', 'slavernijverleden', 'veranderde', 'verschijning', 'handboek', 'oriëntatie', 'geschiedenis', 'vierde', 'editie', 'waarin', 'europese', 'slavernijverleden', 'brede', 'context', 'aandacht', 'ver', 'schillende', 'perspectieven', 'behandeld', 'ondanks', 'aandacht', 'slavenopstanden', 'uitspraken', 'slaafgemaakten', 'beschrijving', 'eurocentrisch', 'bijvoorbeeld', 'aankoop', 'volgde', 'beruchte', 'overtocht', 'oceaan', 'verkoop', 'slavenmarkten', 'overtocht', 'berucht', 'vanwege', 'barre', 'omstandigheden', 'grote', 'aantal', 'sterf', 'gevallen', 'daarbij', 'aangetekend', 'perio', 'aantal', 'slachtoffers', 'scheepsbemanningen', 'hoog', 'overleefde', 'gemiddeld', 'vijf', 'slaven', 'reis', 'bemanningen', 'slavenschepen', 'gold', 'zelfde', 'sterfgetal', 'schippers', 'slavenschepen', 'deden', 'elk', 'geval', 'best', 'deden', 'elk', 'geval', 'best', 'zoveel']"
d33b7598:00000,"['staat', 'slavernij', 'mogelijk', 'slaven', 'leven', 'houden', 'elk', 'sterfgeval', 'betekende', 'immers', 'economisch', 'verlies', 'pabo', 'twee', 'handboeken', 'beide', 'verschenen', 'vijfde', 'editie', 'geschiedenis', 'geven', 'ruime', 'aandacht', 'besteed', 'slavernijverleden', 'veelzijdig', 'beeld', 'bijvoorbeeld', 'taken', 'plantageslaven', 'wrede', 'behandeling', 'opstanden', 'kadertek', 'sten', 'bijvoorbeeld', 'zwarte', 'slavenhoudster', 'elisabeth', 'samson', 'ontstaan', 'verloop', 'nederlandse', 'deelname', 'trans', 'atlan', 'tische', 'slavenhandel', 'lezen', 'sterftecijfer', 'boord', 'slavenschepen', 'hoog', 'varieerde', 'veertig', 'zeventig', 'procent', 'schepen', 'overvol', 'werden', 'geladen', 'omstandigheden', 'boord', 'erbarmelijk', 'totaal', 'ruim', 'half', 'miljoen', 'afrikanen', 'slaven', 'nederlandse', 'koloniën', 'west', 'indië', 'vervoerd', 'mensenhandel', 'bestond', 'oudheid', 'slaven', 'werden', 'pas', '16e', 'eeuw', 'grote', 'schaal', 'europeanen', 'verkocht', 'trans', 'atlantische', 'grootschalige', 'slavenhandel', 'bepaalt', 'beeld', 'slavernij', 'geschiedenis', 'samenleving', 'slavernijverleden', 'korter', 'zakelij', 'ker', 'behandeld', 'bijvoorbeeld', 'overtocht', 'slaven', 'opgesloten', 'ruim', 'schip', 'eenmaal', 'aangekomen', 'amerika', 'bijvoorbeeld', 'suriname', 'curaçao', 'slavenmarkt', 'verkocht', 'plantagehouders', 'hedendaagse', 'discussies', 'orde', 'gesteld', 'twee', 'recente', 'uitspraken', 'slavernijverleden', 'feiten', 'ertoe', 'slavernijverleden', 'hoogste', 'woord', 'voeren', 'weten', 'sterk', 'overdrijven', 'behoren', 'geschie', 'denis', 'bekijken', 'bril', 'vandaag', 'ogen', 'tijdgenoten', 'piet', 'emmer', 'groot', 'onrecht', 'aangericht', 'gebied', 'mensen', 'rechten', 'hoort', 'elk', 'land', 'daarvoor', 'verontschuldigen', 'aspha', 'bijnaar']"
6ce26211:00000,"['actuele', 'vraagstukken', 'schoolboeken', 'sturend', 'nederlandse', 'geschiedenisonderwijs', 'daarin', 'slavernijverleden', 'nooit', 'verzwegen', 'onderwerp', 'meestal', 'beperkt', 'vanuit', 'zakelijk', 'perspectief', 'behandeld', 'vraag', 'oproept', 'beelden', 'nederlandse', 'slavernijverleden', 'nederlanders', 'schooljaren', 'ontwikkeld', 'mogelijke', 'gevolgen', 'gehad', 'beter', 'beeld', 'krijgen', 'effecten', 'vroegere', 'huidige', 'geschiedenisonderwijs', 'maatschappe', 'lijk', 'beeld', 'begrip', 'slavernijverleden', 'nader', 'onderzoek', 'nood', 'zakelijk', 'afgelopen', 'decennia', 'schoolboeken', 'onderwerp', 'maatschappelijke', 'onderwijspolitieke', 'didactische', 'historiografische', 'ontwikkelingen', 'beter', 'geschreven', 'aandacht', 'sociale', 'culturele', 'aspecten', 'multiperspectiviteit', 'meerstemmigheid', 'ontwikkeling', 'profileerde', 'deel', 'schoolboeken', 'bepaalde', 'opzichten', 'koploper', 'terwijl', 'schoolboeken', 'volger', 'achterblijver', 'voorbeelden', 'eerste', 'twee', 'categorieën', 'tonen', 'kant', 'algemeen', 'opgaat', 'zeggen', 'boeken', 'mankeert', 'integendeel', 'omvangrijke', 'nederlandse', 'slavernijverleden', 'azië', 'verdient', 'bijvoorbeeld', 'aandacht', 'verwachten', 'schoolboeken', 'voortdurend', 'verbe', 'terd', 'onderlinge', 'kwaliteitsverschillen', 'zullen', 'blijven', 'bestaan', 'structureel', 'probleem', 'geschiedenisonderwijs', 'beperkte', 'wijstijd', 'waardoor', 'leerlingen', 'menig', 'onderwerp', 'leren']"
f25a5c89:00000,"['luc', 'alofs', 'cultureel', 'antropoloog', 'historicus', 'verbonden', 'universiteit', 'aruba', 'werkte', 'gedurende', 'twintig', 'instituto', 'pedagogico', 'arubano', 'programma', 'leider', 'docent', 'vakdidacticus', 'curriculum', 'ontwikkelaar', 'vak', 'asw', 'edu', 'dumasy', 'voorzitter', 'stichting', 'ontmoeten', 'denken', 'deed', 'periode', 'onderzoek', 'scholen', 'indonesië', 'werkzaam', 'nederland', 'schooldirecteur', 'docent', 'transculturele', 'pedagogiek', 'verschillende', 'lerarenopleidingen', 'kenny', 'meyers', 'adjunct', 'directeur', 'avondhavo', 'vwo', 'aruba', 'drieëntwintig', 'docentschap', 'ontwikkelde', 'leerplannen', 'les', 'methoden', 'examens', 'vak', 'geschiedenis', 'voortgezet', 'onderwijs', 'aruba', 'elviera', 'sandie', 'socioloog', 'werkzaam', 'surinaamse', 'jeugd', 'onderwijs', 'cultuur', 'sectoren', 'docent', 'anton', 'kom', 'universi', 'teit', 'suriname', 'directie', 'bestuursniveau', 'cultureel', 'centrum', 'suriname', 'directoraat', 'cultuur', 'surinaams', 'ministerie', 'onderwijs', 'wetenschap', 'cultuur', 'minowc']"
41186c6f:00000,"['luc', 'alofs', 'edu', 'dumasy', 'kenny', 'meyers', 'elviera', 'sandie', 'kolonialisme', 'slavernij', 'onderwijs', 'nederlandse', 'cariben', 'indonesië', 'nederlandse', 'geschiedenisonderwijs', 'slavernijverleden', 'nooit', 'verzwegen', 'onderwerp', 'vaak', 'beperkt', 'eurocentrisch', 'behan', 'deld', 'inmiddels', 'aandacht', 'sociale', 'culturele', 'aspecten', 'multiperspectiviteit', 'meerstemmigheid', 'zit', 'aruba', 'curaçao', 'bonaire', 'suriname', 'indonesië', 'kenny', 'meyers', 'luc', 'alofs1', 'geschiedenisonderwijs', 'aruba', 'curaçao', 'bonaire', 'onderwijs', 'geschiedenisonderwijs', 'behoort', 'interne', 'aangelegenheden', 'aruba', 'curaçao', 'terwijl', 'onderwijs', 'bonaire', 'nederlandse', 'aangelegenheid', 'vanwege', 'status', 'bijzondere', 'gemeente', 'nederland', 'nederlandse', 'voorschriften', 'eindtermen', 'gelden', 'ondanks', 'fragmentatie', 'tekent', 'gemeenschappelijk', 'beeld', 'af', 'geschiedenisonderwijs', 'basis', 'algemeen', 'voortgezet', 'onderwijs', 'eilanden', 'primair', 'onderwijs', 'aruba', 'moeten', 'leerlingen', 'sind', 'staat', 'gebeurtenissen', 'lokale', 'regionale', 'mondiale', 'geschiedenis', 'interpreteren', 'begrip', 'tonen', 'ontwikkelingen', 'wereld', 'cyclus', 'groep', 'moeten', 'leerlingen', 'kinderverhalen', 'inheemse', 'bevolking', 'kolonisten', 'caribische', 'regio', 'noord', 'zuid', 'amerika', 'navertellen', 'uitbeel', 'den', 'cyclus', 'groep', 'leert', 'scholier', 'kolonialisme', 'slavernij', 'caribisch', 'gebied', 'noord', 'zuid', 'amerika', 'herkennen', 'leer', 'lingen', 'leren', 'oorzaken', 'gevolgen', 'kolonisatie', 'slavenhandel', 'caribisch', 'gebied', 'noord', 'zuid', 'amerika', 'wijzen']"
