prob__burgerrechten,prob__gezondheidszorg,prob__arbeid,prob__onderwijs,prob__milieu,prob__immigratie,prob__criminaliteit,prob__sociale_zaken,prob__huisvesting,prob__buitenlandse_zaken,prob__ruimtelijke_ordening,prob__Cultuur_en_sport,prob__Ramp_ongeval
0.2396994,0.22617677,0.07358291,0.063565746,0.032509472,0.08028722,0.9217483,0.11815825,0.11368844,0.11376121,0.099540494,0.08838287,0.04651127
0.12612274,0.27631643,0.09241778,0.12781066,0.07826888,0.055538636,0.9520884,0.05911197,0.109619185,0.091640495,0.10794788,0.07692702,0.080933444
0.097591765,0.34732798,0.06551451,0.028001647,0.8206764,0.039913516,0.1434583,0.2877086,0.17693532,0.0654663,0.13842377,0.027415374,0.05429698
0.2472695,0.21104814,0.11815604,0.062098816,0.43680742,0.16694964,0.14192718,0.23613955,0.068721555,0.9815995,0.13696268,0.08801943,0.04847637
0.12516661,0.17257579,0.70042026,0.067083865,0.23024012,0.17256448,0.10880968,0.98922765,0.19096647,0.17647897,0.16370374,0.08460547,0.11597193
0.24902552,0.40455434,0.17998764,0.022322485,0.2288466,0.04356987,0.1554516,0.09573564,0.05923833,0.4215031,0.06322575,0.03078429,0.018980175
0.20892785,0.35791847,0.12302804,0.033017933,0.04421912,0.025393689,0.39423925,0.1759918,0.1513716,0.082752995,0.10058969,0.04315338,0.019866085
0.4052145,0.33527675,0.15406805,0.024949266,0.07071928,0.031151976,0.34764093,0.076655276,0.13282233,0.12652183,0.14994542,0.09553867,0.015375473
0.28064853,0.4873506,0.046647307,0.06089919,0.06666776,0.028004639,0.7180601,0.07718657,0.108368605,0.05069808,0.07488,0.05679331,0.06205337
0.48995227,0.36836964,0.057353575,0.08320059,0.036706876,0.04142452,0.24344154,0.06342991,0.08114033,0.13902572,0.0838267,0.118533164,0.017813614
0.54832906,0.47524324,0.07872709,0.054759163,0.031636532,0.04783507,0.48304623,0.06620689,0.1104763,0.08164677,0.087228954,0.04219459,0.019283002
0.5441046,0.6195519,0.22856386,0.058468267,0.03630369,0.0422712,0.16330689,0.09771994,0.06035566,0.088950105,0.07015079,0.041833237,0.0145586915
0.52007055,0.36694065,0.076054364,0.031379648,0.044853766,0.06482901,0.22067544,0.1927954,0.047420487,0.4012456,0.06478014,0.081845656,0.022941975
0.22005409,0.26022962,0.077570066,0.17465666,0.16916206,0.15976214,0.30860376,0.37472728,0.99228024,0.12692097,0.14994809,0.10794894,0.18171997
0.40835425,0.33939958,0.07146814,0.033524957,0.049668793,0.02857454,0.4168825,0.13034457,0.09468465,0.12849176,0.10121133,0.048175205,0.015521395
0.3592162,0.39965472,0.06383091,0.020671653,0.16436675,0.04493359,0.26008245,0.08382309,0.099419266,0.08235068,0.12252316,0.041282915,0.015069932
0.42550734,0.26582938,0.06108091,0.0366279,0.029581035,0.038788557,0.53459656,0.28366864,0.09008463,0.17671065,0.07195806,0.05428909,0.023020819
0.3489232,0.27902684,0.15834837,0.016407734,0.06600711,0.027683135,0.34371802,0.18610466,0.1233559,0.13875738,0.13229947,0.05013802,0.017168492
0.2421945,0.8938864,0.16361305,0.2350074,0.046792846,0.055031095,0.15151398,0.38589823,0.06383357,0.036378104,0.06458555,0.049075674,0.05015495
0.19699459,0.22929703,0.10776082,0.068793125,0.15475045,0.044148427,0.16015707,0.10509184,0.94503117,0.13118365,0.5340234,0.10444878,0.045313492
0.6826004,0.33742684,0.1209867,0.027866123,0.073508695,0.042056613,0.47209612,0.29236558,0.045019507,0.5484624,0.04869698,0.05537315,0.022683399
0.25575706,0.32404798,0.22245063,0.024363026,0.038379196,0.024309965,0.6700898,0.25565228,0.09817993,0.081359096,0.100713566,0.042235464,0.02973548
0.27776977,0.58361423,0.28400788,0.07710545,0.0451613,0.023261689,0.22084318,0.12973432,0.065918915,0.14582275,0.042945977,0.038143445,0.021706227
0.31167156,0.30684814,0.96247625,0.0473007,0.08664771,0.16562532,0.12664951,0.25357017,0.081537895,0.07335181,0.05992298,0.070509076,0.03442373
0.4092091,0.41212332,0.68641645,0.018278357,0.057640195,0.054381464,0.18236856,0.3866988,0.051371004,0.1057751,0.04440431,0.03324829,0.019404553
0.39584413,0.31858423,0.10170766,0.061712246,0.036560446,0.05033756,0.46763423,0.09849162,0.06560693,0.8261822,0.08074267,0.08270662,0.029230813
0.15271036,0.64928865,0.09662931,0.088488184,0.32520905,0.06256071,0.93112785,0.11059595,0.05880443,0.06933509,0.075945474,0.065368555,0.067244686
0.4494382,0.50301784,0.22435543,0.24432798,0.011299202,0.033104364,0.25093928,0.095084295,0.06897501,0.11770305,0.043789916,0.08259362,0.01728841
0.4882681,0.45326427,0.10174278,0.056903888,0.034383956,0.042778563,0.544461,0.04491903,0.08751973,0.14934683,0.08103932,0.05072279,0.017210389
0.37397555,0.39264554,0.09460122,0.030547298,0.08079548,0.024539039,0.4070279,0.10623269,0.113746025,0.24517243,0.08285043,0.062430833,0.019570395
0.14627257,0.26511514,0.09868355,0.06604804,0.9757967,0.07188476,0.11108714,0.05242319,0.13783965,0.076814376,0.07428559,0.053033978,0.045630373
0.15794128,0.23683782,0.9741974,0.07744008,0.27515015,0.107630596,0.1118425,0.14110053,0.13802041,0.06725193,0.11750321,0.0739428,0.051539984
0.60296535,0.5471179,0.088530935,0.040601645,0.06665653,0.043451868,0.22813326,0.08386408,0.041294783,0.17805447,0.076375015,0.05040542,0.015838299
0.3654581,0.557712,0.093359955,0.11696343,0.05505612,0.043139614,0.4022635,0.032832876,0.074425004,0.06577974,0.054398596,0.036432903,0.017688239
0.62037385,0.49061385,0.1191802,0.032076225,0.035620995,0.042799804,0.30814293,0.1398743,0.066479765,0.11337582,0.1126163,0.05687496,0.016394341
0.20884848,0.32231957,0.9061691,0.06436843,0.074440196,0.052298773,0.12976067,0.110602774,0.14391708,0.06307485,0.06592687,0.041513927,0.030787528
0.46925685,0.39490652,0.045316044,0.029222952,0.06279911,0.04351775,0.2834834,0.29235592,0.066809595,0.11280605,0.07837737,0.05351234,0.021286756
0.6677792,0.5004392,0.084244885,0.03773706,0.047171563,0.056351103,0.40689477,0.056618746,0.1356556,0.07416272,0.13372566,0.057310082,0.015356053
0.45455948,0.65426475,0.07230883,0.04894702,0.11151149,0.03132935,0.2688232,0.1042567,0.054083988,0.073361106,0.055932216,0.028293734,0.021658469
0.7360769,0.44207135,0.12102887,0.034879666,0.06396152,0.058083523,0.21654096,0.0907382,0.04952258,0.58871293,0.07239694,0.08596053,0.01590181
0.3116464,0.31545818,0.80430907,0.05148905,0.055526588,0.05155277,0.11354049,0.16912588,0.073049836,0.1961482,0.05259065,0.06346992,0.02623178
0.3580702,0.30255893,0.08096314,0.02718325,0.062080123,0.04394631,0.15964031,0.2545785,0.093295015,0.33474365,0.07653744,0.063459046,0.017232487
0.14986591,0.24128988,0.20384002,0.063348204,0.98777896,0.09734289,0.07237546,0.10217017,0.116056286,0.14495194,0.07113634,0.07490737,0.03761761
0.1469041,0.5253447,0.061539847,0.06963353,0.90044534,0.04481064,0.18675943,0.03963225,0.083387,0.046958525,0.08634721,0.027324203,0.039288707
0.23003495,0.3620344,0.06456372,0.08498021,0.051255766,0.045088,0.850789,0.07660713,0.070510894,0.06306248,0.065744184,0.052547757,0.03551951
0.16454527,0.2602553,0.13402775,0.045199737,0.9922064,0.09153748,0.1290774,0.09669234,0.13202979,0.102863945,0.13711005,0.053201813,0.08271799
0.3954311,0.5845613,0.21651201,0.05618717,0.044224158,0.026727319,0.44105774,0.03664703,0.071658276,0.07601658,0.10420718,0.0420902,0.021984467
0.26653838,0.2183173,0.21416862,0.037841022,0.06790419,0.05180321,0.93011326,0.11323052,0.066228345,0.1202392,0.1511827,0.07552121,0.05294391
0.4762141,0.3732341,0.05885828,0.052064646,0.06828802,0.050035235,0.19539513,0.06515832,0.054150425,0.35213253,0.081888914,0.11769884,0.015451182
0.19282445,0.3172726,0.09968612,0.107221566,0.09047212,0.054771755,0.968112,0.063292064,0.10376818,0.09167748,0.10224621,0.072595865,0.09521558
0.3788818,0.41173354,0.08786673,0.03534806,0.05245482,0.031291775,0.37006003,0.08152749,0.06682243,0.10329011,0.08739438,0.059553616,0.014689664
0.6791364,0.50258195,0.1686923,0.029292768,0.18330984,0.046146967,0.18112516,0.055148963,0.07458583,0.094231375,0.042608514,0.060802862,0.018189084
0.34591714,0.29328996,0.47720134,0.032808147,0.08504398,0.03244178,0.16509044,0.09193228,0.1681313,0.14061685,0.087958366,0.053549983,0.023506623
0.2787923,0.3613139,0.060855582,0.053452887,0.037318286,0.03179267,0.7706606,0.11925464,0.115064636,0.061563205,0.21675605,0.06487242,0.038818717
0.13168687,0.22394957,0.98270357,0.13298877,0.12872489,0.17744772,0.10851756,0.25912803,0.131387,0.08186336,0.112878375,0.087680064,0.06723621
0.36250055,0.50012827,0.11268827,0.03976816,0.05409084,0.030960985,0.7349499,0.05222864,0.06226537,0.110344656,0.06258713,0.03551466,0.02478232
0.52770704,0.44046423,0.06909406,0.10394195,0.015991107,0.028227847,0.45162898,0.13080858,0.075157404,0.1104782,0.10494045,0.06675402,0.018920187
0.319316,0.3119771,0.48962957,0.04724695,0.063477516,0.054688074,0.9516012,0.16428845,0.068434305,0.04029623,0.08121874,0.062340118,0.08419057
0.49269956,0.5595211,0.1426284,0.031586416,0.05024247,0.031558547,0.35502332,0.07357749,0.1018115,0.06983408,0.073748745,0.033728246,0.019811708
0.6496431,0.7854409,0.06725514,0.20079966,0.042458195,0.044052374,0.2877736,0.08408078,0.07251088,0.05735783,0.052827116,0.047859997,0.02864778
0.26353428,0.31481287,0.052157093,0.024909046,0.10524228,0.04666599,0.7862135,0.18231982,0.07890814,0.25919506,0.10651652,0.063236766,0.048364066
0.30461997,0.47767004,0.08293734,0.017101636,0.25393274,0.02691082,0.21496034,0.41028085,0.116949655,0.11130345,0.09584596,0.023768075,0.027362412
0.18025935,0.93257993,0.19002327,0.2188484,0.17758816,0.047873735,0.083574615,0.18148893,0.07582702,0.07090434,0.06656901,0.041444805,0.03223025
0.1732016,0.9462017,0.2377664,0.19115786,0.37655565,0.04742585,0.10562805,0.12723254,0.07936223,0.059722383,0.049893834,0.035090048,0.046058346
0.37148854,0.42688832,0.14733714,0.027055116,0.06600276,0.025117937,0.8283846,0.17659065,0.06485908,0.12805721,0.07092924,0.053895965,0.04295992
0.41968754,0.68019974,0.23519084,0.03486187,0.24898542,0.035674352,0.33009008,0.034019694,0.07863627,0.051881574,0.053695783,0.028116733,0.014677702
0.5793562,0.5656608,0.12755416,0.04038829,0.052028183,0.026929341,0.25738484,0.11084366,0.0622455,0.06315239,0.10180143,0.052178834,0.014892897
0.29883897,0.32749784,0.06438086,0.034562994,0.08548897,0.0462072,0.89876425,0.29799512,0.103107005,0.045243904,0.106053844,0.055542048,0.04692258
0.4684986,0.27744457,0.10776096,0.05662017,0.13337806,0.13413076,0.9784817,0.08940278,0.052308194,0.20885803,0.06327928,0.069272675,0.068428956
0.5482853,0.65923446,0.48716784,0.038337782,0.3060392,0.034300454,0.11716006,0.038089048,0.06192796,0.08715367,0.0713116,0.046884287,0.012867733
0.19294877,0.946178,0.15695058,0.11626478,0.3013912,0.03657917,0.21092223,0.19002804,0.08618968,0.060704198,0.07205056,0.02803209,0.052578606
0.6564336,0.6261854,0.08397908,0.08190605,0.046056356,0.030160233,0.25026217,0.08085384,0.055888332,0.07078944,0.054521047,0.083571784,0.016090399
0.20214476,0.4850251,0.06443791,0.042742193,0.06478745,0.033248138,0.25788438,0.34104612,0.19455512,0.048797388,0.05955068,0.04069503,0.03879254
0.45261794,0.5035193,0.1120094,0.03566652,0.080546215,0.022231527,0.33869046,0.07698191,0.120744064,0.113950685,0.07699191,0.027617048,0.016124548
0.24391007,0.23138061,0.09537004,0.08068967,0.6743745,0.11318701,0.9777763,0.0973099,0.09770747,0.20507854,0.11323742,0.09228915,0.27485162
0.51933557,0.6989579,0.10003648,0.05739943,0.50813293,0.054513857,0.14809977,0.04714447,0.059000865,0.03726219,0.052578665,0.033094127,0.018718593
0.31857345,0.36783335,0.19764599,0.049267054,0.37440118,0.046672665,0.092573375,0.03752221,0.12104606,0.08856489,0.041076846,0.05967241,0.016365992
0.24296743,0.3320724,0.13238631,0.053972293,0.9832277,0.087137975,0.09627585,0.0706524,0.06962933,0.070856184,0.086278826,0.069213785,0.047075137
0.52655226,0.69681185,0.62120897,0.032810375,0.21492763,0.060303316,0.12317628,0.060022697,0.071256764,0.04916161,0.052981943,0.043638412,0.016496846
0.24642874,0.3441644,0.08907859,0.042627405,0.98925155,0.085322075,0.101357974,0.09667062,0.06939548,0.09454477,0.27647993,0.05770757,0.11114593
0.16817103,0.9374333,0.5078068,0.12084971,0.56166685,0.04195819,0.13263175,0.20486902,0.051070865,0.08587979,0.04742947,0.026664328,0.07379187
0.293679,0.38211665,0.12242406,0.052315734,0.14090252,0.033204973,0.1963375,0.27557462,0.06699996,0.9113667,0.099972084,0.09497681,0.03241365
0.5534623,0.60424095,0.12342322,0.045976132,0.07217604,0.037813824,0.2275845,0.15661085,0.031732686,0.51541513,0.034377586,0.050170626,0.025085518
0.36168113,0.4364615,0.8969411,0.039199192,0.10876437,0.0388159,0.2566712,0.18286422,0.1306667,0.04158826,0.043264613,0.038222868,0.022352457
0.39041895,0.49370274,0.08449685,0.045618277,0.9196662,0.051376827,0.12410279,0.04816034,0.08874798,0.041434895,0.07500798,0.039979313,0.02455733
0.45486718,0.5554889,0.8369389,0.082305275,0.050778612,0.040412936,0.19380157,0.153534,0.034862626,0.03774915,0.044376317,0.04747042,0.019103099
0.6377123,0.47262266,0.6599348,0.026696071,0.100489415,0.027459012,0.11831798,0.467319,0.045650486,0.07960939,0.05480655,0.0473378,0.019006858
0.5925617,0.5793503,0.20745867,0.03845002,0.08369181,0.043994118,0.84362656,0.06174685,0.052555427,0.043483634,0.058963653,0.047014706,0.034073185
0.7641752,0.6126655,0.12165304,0.028393429,0.059898578,0.0412698,0.32147634,0.17837197,0.099785715,0.098663725,0.05596881,0.044698216,0.01776301
0.6765858,0.7095296,0.122462705,0.053252574,0.124509536,0.032911096,0.27801168,0.0855162,0.04948964,0.05607457,0.05002549,0.040689643,0.01656057
0.48955944,0.5564793,0.17746128,0.16888282,0.061014265,0.024343861,0.15241307,0.46023968,0.07456644,0.03998592,0.041114043,0.0453634,0.015899578
0.7053885,0.38562652,0.115212485,0.09476219,0.097118534,0.10914958,0.24659841,0.30501002,0.09879713,0.9865089,0.10752624,0.12980066,0.047253318
0.42040068,0.48664582,0.07301183,0.6393749,0.029454233,0.10021609,0.21167149,0.09065908,0.069825426,0.06335678,0.022821248,0.047509074,0.01639145
0.5499781,0.95808053,0.18108481,0.10291511,0.21104304,0.03966157,0.16196135,0.17464055,0.083588235,0.07306032,0.06439856,0.05387827,0.046638865
0.46537632,0.3092864,0.29557163,0.12105067,0.33256823,0.993346,0.3268477,0.17279866,0.16425513,0.3056693,0.09517421,0.19708823,0.10150098
0.24613619,0.33948573,0.16100438,0.1636941,0.26056364,0.11141639,0.17548104,0.19529295,0.99212307,0.078270994,0.119658194,0.12569669,0.09554246
0.7520376,0.63689554,0.45026162,0.041866735,0.13772681,0.060172617,0.09674129,0.07558396,0.02779079,0.24042222,0.05714573,0.08502356,0.013235956
0.4211322,0.6363491,0.35205036,0.16159707,0.30558577,0.07765445,0.19476916,0.6671125,0.98955345,0.09422172,0.12252232,0.09142016,0.14630844
0.4075713,0.694033,0.14101163,0.07615529,0.1032704,0.029737921,0.288209,0.045203142,0.07801143,0.05049627,0.053471733,0.03462805,0.014390456
0.49459568,0.6840499,0.34793547,0.030881206,0.096686676,0.022542179,0.39551905,0.09312745,0.052407417,0.06254552,0.0553032,0.028212005,0.017526185
0.43765557,0.6128238,0.2753357,0.035758156,0.055122036,0.0310924,0.6456283,0.08693178,0.0508053,0.056915913,0.057112467,0.024934433,0.021852298
0.33228877,0.51921976,0.94578755,0.07930295,0.10085635,0.055291858,0.13369046,0.1043183,0.057729978,0.06476257,0.069046296,0.051133197,0.030748738
0.5322034,0.51191485,0.18620458,0.06228848,0.044617787,0.035700575,0.15293197,0.06217718,0.09025946,0.06956254,0.0678839,0.052186687,0.013843524
0.5592034,0.7309116,0.89802384,0.048816957,0.081250764,0.04768862,0.15738502,0.40579677,0.067242086,0.049016237,0.0486846,0.028242782,0.03842329
0.7458748,0.6208204,0.2211175,0.037780844,0.08907796,0.030858448,0.16683887,0.12109037,0.07616819,0.06099216,0.08740418,0.057088885,0.014461914
0.50570035,0.6709181,0.20452888,0.062162444,0.067477904,0.044037916,0.60144854,0.031766873,0.04990099,0.088833876,0.052289568,0.026850622,0.020027377
0.62883717,0.5754051,0.1264412,0.054285493,0.058926284,0.054899152,0.5483561,0.036946934,0.044660207,0.09017722,0.06395188,0.03344061,0.019374516
0.21922037,0.21909232,0.12336397,0.117729776,0.084767826,0.072595045,0.13613872,0.98233354,0.113605976,0.20376973,0.16037495,0.12869683,0.08744992
0.18465348,0.21582012,0.25805157,0.05841735,0.060447674,0.029006604,0.18206796,0.5416439,0.09049513,0.38512295,0.092159815,0.064543046,0.03840798
0.24764954,0.3088039,0.12928647,0.0433928,0.045019444,0.034380227,0.23287699,0.16434743,0.06901757,0.2751316,0.10284985,0.042613864,0.021747172
0.11689372,0.3613065,0.47484678,0.1684658,0.21083085,0.04686698,0.07710327,0.22002855,0.07668257,0.75061643,0.065576985,0.12520717,0.023757093
0.23811817,0.21493666,0.20622623,0.13032322,0.15586096,0.1603319,0.14715433,0.21404475,0.07116477,0.9711642,0.061826386,0.10384075,0.046919916
0.6472174,0.4603105,0.6658921,0.02699941,0.03384711,0.030403864,0.23986876,0.46928793,0.07034943,0.12372261,0.036704466,0.03969312,0.01964962
0.40023288,0.44070342,0.043630973,0.046971567,0.06558606,0.046230935,0.7284822,0.1501942,0.08100273,0.088045135,0.052090254,0.061070304,0.023416838
0.27159438,0.2611853,0.23952796,0.116847195,0.25539008,0.1045506,0.18434069,0.471713,0.09945877,0.9911946,0.15043053,0.14296125,0.08182475
0.14798072,0.27765015,0.31367335,0.18853016,0.26489803,0.040389117,0.108145304,0.113553286,0.09652674,0.76632243,0.56752205,0.06477023,0.03391777
0.15758432,0.24225613,0.91340685,0.03853514,0.07749507,0.08106439,0.15239163,0.8210285,0.15439981,0.08596564,0.10777297,0.045958158,0.051361352
0.9546609,0.6666817,0.117689826,0.06819822,0.054881044,0.087072976,0.41299093,0.13540803,0.06240098,0.20422691,0.06785974,0.13110553,0.0405193
0.76432896,0.51291,0.07851917,0.03599455,0.035278115,0.04341806,0.48511738,0.1415493,0.06547961,0.17221062,0.050136767,0.05103461,0.020945892
0.34096873,0.38782498,0.101687126,0.047217995,0.042552277,0.059295584,0.12065901,0.33491835,0.09460077,0.28846624,0.054910757,0.09543209,0.021699352
0.8719248,0.5984336,0.091955684,0.036610167,0.0505267,0.051932048,0.21895787,0.21019734,0.06948368,0.1666835,0.059269402,0.05300618,0.025941556
0.48726964,0.67752707,0.110133015,0.051857308,0.0356133,0.04352923,0.5981237,0.13530993,0.066850424,0.05711277,0.03775711,0.050916668,0.045784187
0.9183589,0.6093604,0.08275682,0.065572016,0.055594135,0.082918406,0.25308633,0.11856516,0.0559735,0.1698153,0.06279019,0.088472664,0.025849883
0.5161017,0.48974138,0.065909445,0.055112585,0.042534232,0.048187584,0.18766612,0.2813245,0.07687863,0.104245245,0.0538763,0.046476103,0.019232163
0.7001293,0.6609662,0.24246909,0.057266213,0.051924165,0.028768443,0.37551978,0.041856635,0.061320577,0.06318704,0.08550451,0.0648369,0.016434351
0.61151123,0.6495468,0.2877119,0.075810656,0.041420054,0.04124952,0.1883399,0.03652415,0.08089068,0.065141164,0.06823013,0.058926404,0.018939102
0.42026415,0.63899446,0.28506866,0.2392329,0.06418305,0.03242686,0.18729025,0.024450583,0.07431504,0.05121849,0.052556753,0.0734618,0.015551012
0.19676289,0.92035985,0.42925343,0.16246353,0.89830947,0.050500315,0.064954035,0.15874809,0.06254083,0.072096445,0.05153469,0.045640588,0.049363565
0.15065075,0.72367567,0.41528997,0.09614928,0.98322684,0.058465432,0.07687242,0.1446161,0.06763381,0.08447443,0.0763272,0.046152845,0.048220508
0.11506705,0.92802817,0.476552,0.14686532,0.4726937,0.03802745,0.14016424,0.20494157,0.06475827,0.063163444,0.049150057,0.026833832,0.07354316
0.19428073,0.30318373,0.058455262,0.043368094,0.08187577,0.04050796,0.17423254,0.3339046,0.20076357,0.08990831,0.088232495,0.06502337,0.02265328
0.3283263,0.55114937,0.22353865,0.060947202,0.10892615,0.061382513,0.1979905,0.044302024,0.107160985,0.07155003,0.03249968,0.0388424,0.0130865285
0.3122033,0.52189535,0.07365572,0.06697543,0.115684435,0.035643034,0.1752752,0.091675214,0.08073745,0.23055315,0.047792338,0.044764742,0.01504831
0.35088992,0.30311567,0.14622298,0.08141143,0.13418795,0.08228901,0.21897316,0.19638957,0.078546025,0.9681158,0.07783723,0.071288675,0.03491728
0.18434963,0.47706023,0.117515,0.07746092,0.071033694,0.032811463,0.13444108,0.2086944,0.07864465,0.115367144,0.03613056,0.06502198,0.0153168505
0.29056466,0.49796543,0.06851753,0.074311696,0.15969956,0.030729422,0.1850093,0.091141,0.066022985,0.19465989,0.049983945,0.050272956,0.015673386
0.30556515,0.27037758,0.15597755,0.08922583,0.12945929,0.081885636,0.22448513,0.19087613,0.07153174,0.97028995,0.07984134,0.08351964,0.03705073
0.3966823,0.25470358,0.12224474,0.12848647,0.18090968,0.16499697,0.23036829,0.27784106,0.13407288,0.99292374,0.1536202,0.119036205,0.061885614
0.4069846,0.34670505,0.13254559,0.052622546,0.07942842,0.07950202,0.2088226,0.16636102,0.04663393,0.903379,0.056461897,0.05332466,0.03191961
0.5599775,0.34383604,0.115511045,0.09220391,0.10541626,0.06657787,0.11743598,0.9708746,0.09276215,0.15114844,0.07573986,0.10365431,0.066622436
0.6455578,0.63762647,0.13401158,0.030053986,0.07114588,0.035246596,0.23684146,0.096839756,0.066615395,0.29806024,0.057073735,0.043261066,0.017817762
0.678839,0.61712176,0.11326895,0.034547444,0.059645716,0.039170995,0.23600169,0.12554234,0.048636876,0.15785182,0.059954293,0.051998027,0.017156508
0.32760426,0.3525273,0.24586596,0.07574247,0.27337414,0.06133698,0.2999398,0.98895246,0.10613176,0.15615836,0.09454064,0.103820205,0.27995512
0.5167608,0.5446839,0.13408974,0.032341234,0.3765542,0.05254365,0.22099233,0.029907644,0.05457174,0.21593148,0.038842477,0.047418226,0.027993355
0.18934493,0.22361648,0.42247105,0.050374478,0.1295119,0.15989165,0.17292546,0.2263179,0.07421604,0.87982213,0.044356674,0.045676786,0.033566266
0.46038434,0.26103577,0.12813823,0.07856975,0.16078709,0.06588814,0.1779001,0.98632985,0.1830798,0.20871231,0.5229821,0.08789815,0.19619314
0.3213994,0.38352507,0.095377766,0.062408864,0.94973356,0.092087545,0.19428216,0.20035528,0.052281205,0.9641699,0.2786576,0.054900095,0.19159497
0.5333671,0.34469745,0.12464594,0.06241654,0.19712387,0.09059962,0.25955886,0.17071882,0.053578433,0.98129076,0.08076113,0.083624244,0.04360485
0.85665244,0.4378459,0.15330671,0.06028408,0.12205948,0.05598295,0.21528637,0.9446549,0.07864223,0.15563087,0.08764756,0.088370584,0.06307338
0.22397992,0.35539228,0.7206438,0.10348307,0.98648006,0.15092665,0.092028484,0.36898264,0.0496276,0.88294464,0.112015195,0.078422524,0.10003373
0.47083324,0.3731991,0.116578355,0.04838819,0.17865613,0.04471131,0.17213766,0.4445423,0.088838935,0.95968264,0.109142914,0.06601458,0.054176223
0.26084682,0.44074884,0.13648714,0.045975223,0.89827603,0.09157633,0.2625262,0.40492117,0.0876885,0.9673108,0.2631316,0.048241533,0.39514446
0.6051097,0.42749998,0.072973095,0.062590696,0.12466554,0.07155834,0.31703177,0.31164384,0.1049325,0.96865314,0.08734482,0.08494473,0.07334675
0.5730182,0.42517442,0.10031589,0.06806218,0.13576221,0.07119749,0.15816309,0.36167446,0.08033286,0.961267,0.09274245,0.0736109,0.047278915
0.7225284,0.7512476,0.13151,0.048434764,0.114808485,0.03481443,0.19766122,0.06273547,0.05442442,0.20410281,0.0541668,0.037215997,0.01853381
0.8481201,0.5769161,0.14572525,0.028459808,0.08697815,0.03957062,0.1907049,0.17395064,0.05537746,0.21402198,0.0837711,0.049203552,0.018650323
0.6826391,0.41039988,0.08973242,0.026239907,0.077412434,0.032802474,0.19199826,0.30435356,0.06688715,0.32174855,0.09132487,0.055082772,0.015088869
0.780831,0.5741517,0.12770724,0.034506556,0.048691556,0.027286146,0.24417885,0.40683767,0.047558486,0.19253692,0.06855679,0.041437097,0.023073846
0.6047466,0.29091048,0.32056803,0.07163146,0.22934362,0.9590727,0.2232703,0.44643545,0.12962371,0.97747815,0.1136946,0.092939556,0.098326445
0.5393889,0.93174547,0.3494725,0.087754674,0.24981888,0.027267022,0.17858323,0.15070094,0.046257395,0.14438082,0.047697254,0.032058228,0.03606524
0.34958526,0.23678674,0.20956947,0.07312575,0.13241808,0.08113958,0.13073424,0.9870912,0.09932321,0.24056894,0.11816115,0.082318656,0.08112899
0.6598887,0.4777364,0.060747743,0.028887525,0.06597898,0.04460747,0.25860816,0.18690401,0.05978129,0.24417606,0.0714971,0.057832092,0.017028013
0.18668321,0.41565,0.9686725,0.058142956,0.08742032,0.18029983,0.18242869,0.61561686,0.10851673,0.077625975,0.06877404,0.04488588,0.09170172
0.67033064,0.5230322,0.072153375,0.023835273,0.069878556,0.04193537,0.42816383,0.16687705,0.07587984,0.578423,0.06203489,0.03436886,0.037933715
0.65168,0.45583245,0.0796117,0.026575066,0.06926107,0.07943075,0.22204733,0.23697211,0.055395775,0.7536252,0.063088715,0.041395124,0.026406001
0.11735795,0.14141378,0.5441882,0.16857693,0.098592214,0.21184175,0.08474386,0.9834147,0.1510839,0.16493729,0.07519995,0.090502195,0.09003614
0.5745197,0.46085054,0.068040535,0.02481567,0.0743451,0.077766426,0.2418986,0.21204704,0.05451838,0.7930786,0.072572716,0.04259805,0.037049804
0.26267582,0.3738312,0.9799558,0.0758115,0.102211505,0.1800676,0.11702857,0.51227045,0.07156487,0.05688834,0.06543845,0.07060026,0.057398
0.43359858,0.7201928,0.13008012,0.023878813,0.107178,0.027824268,0.46956027,0.18233941,0.06294337,0.196706,0.052447855,0.030148242,0.09372482
0.591108,0.4402814,0.07807124,0.03806664,0.07509475,0.08477698,0.18676089,0.2206708,0.05758143,0.87126994,0.0787102,0.050668642,0.02410659
0.833861,0.5855769,0.10540817,0.029938651,0.049961444,0.07140804,0.2280485,0.27860966,0.047100384,0.37020734,0.05600994,0.03598142,0.028330477
0.63918096,0.44777232,0.08936686,0.05409672,0.09901267,0.068685465,0.15495206,0.37824267,0.075767055,0.94296837,0.08867682,0.08148233,0.049786698
0.7274739,0.58752793,0.16748466,0.033190597,0.14859356,0.03161414,0.1251411,0.20842509,0.07127973,0.46218777,0.07939405,0.046208862,0.019613633
0.64798415,0.43601972,0.10677251,0.023268325,0.10341117,0.0930618,0.3234515,0.16740546,0.057189938,0.78771114,0.050019413,0.039719123,0.030508772
0.338914,0.22244658,0.13768718,0.068263635,0.16254301,0.07839105,0.14169636,0.98188895,0.09111631,0.376811,0.12452264,0.08470435,0.08648122
0.41745272,0.32898998,0.24847199,0.013468466,0.10947842,0.037851896,0.38118476,0.5732781,0.060488515,0.29385325,0.059791222,0.029327627,0.054553416
0.4410912,0.3440919,0.2333583,0.015124817,0.15120988,0.040132824,0.19290386,0.4019229,0.04707809,0.6546913,0.09064513,0.03901853,0.040069617
0.5666277,0.32294756,0.05391506,0.025230318,0.054422107,0.0844554,0.51090723,0.2246056,0.055740364,0.73511815,0.064361565,0.042951044,0.049269535
