filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,cos_Remembrance,cos_Reparations,max_score,primary_topic,score_margin
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.111.txt,1b40cf6e:00001,4,"Ook van het adagium van Van der Haghen – het 
onderhouden van goede contacten met lokale heersers – trok hĳ zich 
niets aan. Van der Haghen bouwde mee aan een koloniaal imperium. Beens maakte er gebruik en misbruik van. Het toont twee gezichten 
van de voc.",adagium haghen onderhouden goede contacten lokale heersers trok hĳ haghen bouwde mee koloniaal imperium beens maakte misbruik toont twee gezichten voc,0.3069378016989522,0.3014448014481544,0.27329915708133284,0.2748051974506414,0.18308558963117813,0.3069378016989522,Colonialism,0.005493000250797797
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.115.txt,81888757:00000,10,"Langs de Vecht
Buitenhuizen als machtsmiddel
Myrthe Minnaert
Wie weleens bĳ Maarssen of Breukelen langs de Vecht is gekomen, zal 
bekend zĳn met de grote statige huizen die daar aan de oevers staan. Sommige staan er al eeuwen, en nog steeds zĳn we er niet over uitge-
praat. Televisieprogramma’s als Het Klokhuis en Denkend aan Holland 
tonen de huizen en hun voormalige bewoners in al hun glorie. In de 
eerste Canon van Nederland, die van 2006 tot 2020 in het Nederlandse 
geschiedonderwĳs werd gehanteerd, was zelfs een venster over de 
buitenhuizencultuur opgenomen. Maar wat meestal wordt overgeslagen, 
is het verhaal dat de toenmalige bewoners – met name afkomstig uit 
Amsterdam – verbindt met de koloniën. Veel van de huizen zĳn gekocht 
en gebouwd met inkomsten uit koloniale handel, inclusief handel in 
tot slaaf gemaakten. Deze koloniale connecties zĳn vaak onbekend, maar nog steeds 
zichtbaar in de bebouwing, het landschap en zelfs in de naamgeving. De namen van veel van de toen gebouwde buitenhuizen en hun bewo-
ners worden nog steeds gebruikt voor gebouwen, straten, bruggen of 
soms zelfs hele wĳken. Zo zĳn de wĳk Op Buuren en de Ter Meerbrug 
vernoemd naar inmiddels verdwenen buitenplaatsen. Als iemand die 
in deze omgeving is opgegroeid, ben ook ik mĳ lange tĳd niet bewust 
geweest van de geschiedenis van het land waarop ik leefde.",langs vecht buitenhuizen machtsmiddel myrthe minnaert weleens bĳ maarssen breukelen langs vecht gekomen bekend zĳn grote statige huizen oevers staan sommige staan eeuwen steeds zĳn uitge praat televisieprogramma klokhuis denkend holland tonen huizen voormalige bewoners glorie eerste canon nederland nederlandse geschiedonderwĳs gehanteerd zelfs venster buitenhuizencultuur opgenomen meestal overgeslagen verhaal toenmalige bewoners name afkomstig amsterdam verbindt koloniën huizen zĳn gekocht gebouwd inkomsten koloniale handel inclusief handel slaaf gemaakten koloniale connecties zĳn vaak onbekend steeds zichtbaar bebouwing landschap zelfs naamgeving namen gebouwde buitenhuizen bewo ners steeds gebouwen straten bruggen soms zelfs hele wĳken zĳn wĳk buuren ter meerbrug vernoemd inmiddels verdwenen buitenplaatsen omgeving opgegroeid mĳ lange tĳd bewust geschiedenis land waarop leefde,0.2698171476329135,0.3812941646649317,0.2323469403567361,0.4245802845627702,0.19707009688598656,0.4245802845627702,Remembrance,0.04328611989783848
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.115.txt,81888757:00001,7,"Ik heb 
Maarssen nooit gezien als onderdeel van een mondiaal koloniaal net-
werk. Laat staan dat ik mĳ realiseerde welke rol mĳn eigen familie, de 
familie Hondius – mĳn oma was een Hondius – hierin heeft gespeeld. Of dat ik op nog geen 400 meter afstand woonde van het huis waar mĳn 
voorouders 350 jaar geleden woonden. Het mag lang geleden zĳn, maar 
dat betekent niet dat deze geschiedenis is afgelopen. Dit hoofdstuk is 
een poging om een stukje ervan weer zichtbaar te maken. Toen Hollandse en Zeeuwse handelaren aan het eind van de zestiende 
eeuw de handel op andere continenten in eigen hand hadden genomen, 
sloeg de drang naar welvaart en rĳkdom onder de kooplieden en regenten 
in de Republiek goed aan. Nederlandse schepen voeren de hele wereld 
over op zoek naar producten die met winst verhandeld konden worden.",maarssen nooit gezien mondiaal koloniaal net werk laat staan mĳ realiseerde rol mĳn eigen familie familie hondius mĳn oma hondius hierin gespeeld meter afstand woonde huis waar mĳn voorouders geleden woonden mag lang geleden zĳn betekent geschiedenis afgelopen hoofdstuk poging stukje ervan weer zichtbaar maken hollandse zeeuwse handelaren eind zestiende eeuw handel continenten eigen hand hadden genomen sloeg drang welvaart rĳkdom kooplieden regenten republiek goed nederlandse schepen voeren hele wereld zoek producten winst verhandeld konden,0.38241067335402623,0.3912446833154005,0.29636498907778425,0.43478695493373964,0.19408622339801065,0.43478695493373964,Remembrance,0.04354227161833912
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.116.txt,a9b95ade:00000,10,"116 
MYRTHE MINNAERT
Door de Spaanse bezetting in de Zuidelĳke Nederlanden vluchtten veel 
mensen, waaronder kooplieden, naar het Noorden. Hun koopmansgeest 
en kapitaal brachten niet alleen welvaart maar ook werkgelegenheid, 
waardoor ook veel arbeiders naar Amsterdam trokken. Mede hierdoor 
groeide Amsterdam van 27.000 inwoners in 1560 tot maar liefst 200.000 
inwoners ruim een eeuw later. Uiteraard wilden Utrechtse regenten 
en handelaren ook profiteren van de lucratieve ondernemingen die 
de stad Amsterdam zoveel welvaart brachten. Zo erg zelfs, dat er in de 
zeventiende en achttiende eeuw plannen waren om een kanaal van 
Utrecht naar de Zuiderzee te graven, om zo onafhankelĳk van andere 
havens handel te kunnen drĳven.1
De bloei van Amsterdam was voor de Utrechtse bestuurders en 
handelaren ook direct bedreigend. Vanaf het begin van de zeventiende 
eeuw kochten veel Amsterdamse kooplieden land buiten de stad om 
buitenhuizen te bouwen. In de winter verbleven ze in hun huizen aan 
de Amsterdamse grachten, ’s zomers trokken ze naar hun landgoederen 
buiten de stad. Langs de Vecht tussen Zuilen en Muiden ontstond zo 
een hele slinger aan buitenhuizen, opgericht van het nieuwe geld uit 
Amsterdam. Land dat eerst in het bezit was geweest van de Utrechtse 
adel kwam zo steeds meer in handen van Amsterdamse kooplieden. Bovendien kregen Amsterdamse kooplieden door het opkopen van 
heerlĳkheden ook meer politieke invloed in de provincie Utrecht, tot 
ongenoegen van de Utrechtse adel.2
In dit hoofdstuk vertel ik aan de hand van de geschiedenis van twee 
handelsfamilies en van de leden van de Joodse gemeenschap in Maarssen 
meer over de koloniale achtergronden van een aantal buitenhuizen in 
Maarssen en Maarsseveen.",myrthe minnaert spaanse bezetting zuidelĳke nederlanden vluchtten mensen waaronder kooplieden noorden koopmansgeest kapitaal brachten alleen welvaart werkgelegenheid waardoor arbeiders amsterdam trokken mede hierdoor groeide amsterdam inwoners liefst inwoners ruim eeuw later uiteraard wilden utrechtse regenten handelaren profiteren lucratieve ondernemingen stad amsterdam zoveel welvaart brachten erg zelfs zeventiende achttiende eeuw plannen kanaal utrecht zuiderzee graven onafhankelĳk havens handel drĳven bloei amsterdam utrechtse bestuurders handelaren direct bedreigend vanaf begin zeventiende eeuw kochten amsterdamse kooplieden land stad buitenhuizen bouwen winter verbleven huizen amsterdamse grachten zomers trokken landgoederen stad langs vecht zuilen muiden ontstond hele slinger buitenhuizen opgericht nieuwe geld amsterdam land eerst bezit utrechtse adel kwam steeds handen amsterdamse kooplieden bovendien kregen amsterdamse kooplieden opkopen heerlĳkheden politieke invloed provincie utrecht ongenoegen utrechtse adel hoofdstuk vertel hand geschiedenis twee handelsfamilies leden joodse gemeenschap maarssen koloniale achtergronden buitenhuizen maarssen maarsseveen,0.23958726208377512,0.2862693280407844,0.18673499082467188,0.3132057158141288,0.1725044056682432,0.3132057158141288,Remembrance,0.026936387773344395
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.116.txt,a9b95ade:00001,4,"Wie kochten hier in de zeventiende eeuw 
buitenhuizen, wat waren hun redenen daarvoor en welke bemoeienis 
hadden zĳ met de koloniale handel en slavernĳ? Tot slot komen ook hun 
relatie met de stad Utrecht en invloed in de Utrechtse politiek aan bod. De familie Huydecoper: vastgoed als investering
Het eerste portret gaat over de familie Huydecoper. In 1608 kocht Jan 
Jacobsz Bal alias Huydecoper (1541-1624) – die zoals zĳn naam al zegt 
in de leerlooierĳ groot was geworden – de hofstede de Goudenhoef in 
het gerecht Maarsseveen.3 Jan Huydecoper had na de politieke ver-
schuivingen van de Alteratie in 1578, waarbĳ rooms-katholieken uit het",kochten zeventiende eeuw buitenhuizen redenen daarvoor bemoeienis hadden zĳ koloniale handel slavernĳ slot komen relatie stad utrecht invloed utrechtse politiek bod familie huydecoper vastgoed investering eerste portret gaat familie huydecoper kocht jan jacobsz bal alias huydecoper zĳn naam zegt leerlooierĳ groot geworden hofstede goudenhoef gerecht maarsseveen jan huydecoper politieke ver schuivingen alteratie waarbĳ rooms katholieken,0.2816474159911301,0.3293784525180738,0.21063148247187324,0.35258212984816084,0.184939948582385,0.35258212984816084,Remembrance,0.023203677330087047
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.117.txt,03e4aab9:00000,4,"LANGS DE VECHT 
117
stadsbestuur werden gezet, een plek in de Amsterdamse vroedschap 
weten te bemachtigen. Hĳ werd ook actief in de koloniale handel. Hĳ 
investeerde zĳn kapitaal mede in de eerste koloniale onderneming 
in Amsterdam, de Magelhaensche Compagnie, en werd een van de 
oprichters van de voc. Bĳ zĳn overlĳden in 1624 liet hĳ een vermogen 
na van 170.000 gulden.4 Zĳn zoon Joan Huydecoper (1599-1661) erfde 
de hofstede en liet deze tussen 1626 en 1628 verbouwen tot een van de 
Wapenschild van de familie Huydecoper, op de gevel van het gemeentehuis van Maarssen, 
voormalig buitenhuis Goudestein (Het Utrechts Archief)",langs vecht stadsbestuur werden gezet plek amsterdamse vroedschap weten bemachtigen hĳ actief koloniale handel hĳ investeerde zĳn kapitaal mede eerste koloniale onderneming amsterdam magelhaensche compagnie oprichters voc bĳ zĳn overlĳden liet hĳ vermogen gulden zĳn zoon joan huydecoper erfde hofstede liet verbouwen wapenschild familie huydecoper gevel gemeentehuis maarssen voormalig buitenhuis goudestein utrechts archief,0.3067673545157459,0.3707139285341904,0.09198055872398114,0.4059013490429413,0.2031998662790213,0.4059013490429413,Remembrance,0.0351874205087509
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.118.txt,8ac299fd:00000,10,"118 
MYRTHE MINNAERT
eerste buitenhuizen langs de Vecht: Goudestein. In 1628 kochten ook 
zĳn zwager en schoonzus Pieter Belten en Maria Coymans grond langs 
de Vecht en lieten hier Huis ten Bosch bouwen.5
Joan Huydecoper investeerde net als zĳn vader in peper en in aandelen 
van de voc.6 Dit was niet zonder risico’s: schepen konden vergaan of 
worden gekaapt. Investeren en handelen in land daarentegen was minder 
risicovol. Joan werd de eerste projectontwikkelaar aan de Vecht. Hĳ 
kocht het land, maakte het klaar voor bebouwing en verkocht het, soms 
in meerdere stukken, aan andere rĳke Amsterdammers. Hiervan zĳn 
in de archieven zeker 25 voorbeelden terug te vinden.7
Nouveaux riches als Joan Huydecoper hadden nog een andere reden 
om land te kopen: het verkrĳgen van een adellĳke titel. Financieel en 
politiek gezien was Joan zeer succesvol. In 1629 werd hĳ schepen van de 
stad Amsterdam en in 1634 bewindhebber van de voc. Maar als afstam-
meling van families uit de handelsklasse had hĳ niet het aanzien en de 
status die edelen wel hadden. In 1637 werd hĳ door de Zweedse koning 
benoemd tot ridder, een titel die hĳ in de Republiek wel mocht gebruiken 
maar die hem geen privileges verschafte.8 Daarom kocht hĳ in datzelfde 
Gezicht over de Vecht in Maarssen vanuit het noorden, met links het huis Goudestein.",myrthe minnaert eerste buitenhuizen langs vecht goudestein kochten zĳn zwager schoonzus pieter belten maria coymans grond langs vecht lieten huis ten bosch bouwen joan huydecoper investeerde net zĳn vader peper aandelen voc risico schepen konden vergaan gekaapt investeren handelen land daarentegen risicovol joan eerste projectontwikkelaar vecht hĳ kocht land maakte klaar bebouwing verkocht soms meerdere stukken rĳke amsterdammers hiervan zĳn archieven zeker voorbeelden terug vinden nouveaux riches joan huydecoper hadden reden land kopen verkrĳgen adellĳke titel financieel politiek gezien joan zeer succesvol hĳ schepen stad amsterdam bewindhebber voc afstam meling families handelsklasse hĳ aanzien status edelen hadden hĳ zweedse koning benoemd ridder titel hĳ republiek mocht gebruiken privileges verschafte daarom kocht hĳ datzelfde gezicht vecht maarssen vanuit noorden links huis goudestein,0.21109151334665538,0.3089184144191359,0.09341330204967044,0.3132770204554701,0.14067953487651547,0.3132770204554701,Remembrance,0.0043586060363342005
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.119.txt,c181fd15:00000,5,"LANGS DE VECHT 
119
jaar van de proost van de Sint-Janskerk in Utrecht, graaf van Solms, de 
heerlĳkheden Tamen (bĳ Uithoorn) en Blokland (bĳ Montfoort). Als heer 
van Tamen en Blokland had hĳ zeggenschap over deze grondgebieden 
en maakte hĳ ook aanspraak op een stem in de Staten van Utrecht. De Utrechtse adel was weinig enthousiast over de komst van deze 
nieuweling op het Utrechtse toneel, en door hun verzet werd de koop in 
1639 ongeldig verklaard. Huydecoper en zĳn Amsterdamse bondgenoten 
legden zich daar niet bĳ neer: zelfs stadhouder prins Frederik Hendrik, de 
zwager van graaf van Solms, werd erbĳ betrokken, en door zĳn ingrĳpen 
bemachtigde Huydecoper in 1641 de heerlĳkheid Maarsseveen, waarmee 
hĳ heer van Maarsseveen werd.9
Joan Huydecoper van Maarsseveen. Bartholomeus van der Helst, c.1650 (Centraal Museum)",langs vecht proost sint janskerk utrecht graaf solms heerlĳkheden tamen bĳ uithoorn blokland bĳ montfoort heer tamen blokland hĳ zeggenschap grondgebieden maakte hĳ aanspraak stem staten utrecht utrechtse adel enthousiast komst nieuweling utrechtse toneel verzet koop ongeldig verklaard huydecoper zĳn amsterdamse bondgenoten legden bĳ neer zelfs stadhouder prins frederik hendrik zwager graaf solms erbĳ betrokken zĳn ingrĳpen bemachtigde huydecoper heerlĳkheid maarsseveen waarmee hĳ heer maarsseveen joan huydecoper maarsseveen bartholomeus helst c centraal museum,0.2896819523567953,0.34474332053242773,0.19373926439267797,0.38093487271884147,0.2791816168679836,0.38093487271884147,Remembrance,0.036191552186413734
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.120.txt,224e2a71:00001,6,"Het verhaal van de Hondii begint 
bĳ Jodocus Hondius (1563-1612). Jodocus was een bekend cartograaf, 
die woonde en werkte vanuit De Wakkere Hond in de Kalverstraat in 
Amsterdam, op de plek van het huidige Madame Tussauds. In een tĳd 
waarin Europeanen andere werelddelen steeds intensiever verkenden, 
speelden kaarten en cartografen een belangrĳke rol. Jodocus Hondius 
sprak bĳvoorbeeld meermaals met de Engelse zeevaarder Henry Hudson, 
naar wie de Hudson River en Hudson Bay zĳn vernoemd.11
Jodocus en zĳn nazaten waren onderdeel van de koloniale han-
delselite. Het geslacht heeft cartografen en uitgevers, predikanten 
en een luitenant-ter-zee, die onder Tromp en De Ruyter diende, 
voortgebracht en ging regelmatig huwelĳksverbintenissen aan met 
koopmansfamilies. Zo ook met Catharina van Hardenbergh (1629-1664),",verhaal hondii begint bĳ jodocus hondius jodocus bekend cartograaf woonde werkte vanuit wakkere hond kalverstraat amsterdam plek huidige madame tussauds tĳd waarin europeanen werelddelen steeds intensiever verkenden speelden kaarten cartografen belangrĳke rol jodocus hondius sprak bĳvoorbeeld meermaals engelse zeevaarder henry hudson hudson river hudson bay zĳn vernoemd jodocus zĳn nazaten koloniale han delselite geslacht cartografen uitgevers predikanten luitenant ter zee tromp ruyter diende voortgebracht ging regelmatig huwelĳksverbintenissen koopmansfamilies catharina hardenbergh,0.2362560573788153,0.22310656328448217,0.20651946709525545,0.34079293662507043,0.11837009028768884,0.34079293662507043,Remembrance,0.10453687924625513
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.121.txt,be0bb225:00000,10,"LANGS DE VECHT 
121
wier grootvader, Cornelis van Exel, veel geld had verdiend met de 
handel via de voc. Het is via deze familie dat het huis Vechtenstein in handen van de 
Hondii kwam. In 1660 kocht Catharina’s tante, Maria van Exel, het 
huis, en na haar overlĳden in 1668 kwam het in handen van Johannes 
Hondius (1629-1673), weduwnaar van Catharina en kleinzoon van 
Jodocus Hondius. Johannes, geboren in Amsterdam, had theologie 
gestudeerd aan de Utrechtse universiteit en was sinds 1654 predikant 
in de St.-Pancratiuskerk in Maarssen, nu bekend als de Dorpskerk, die 
onder andere werd aangedaan door de familie Huydecoper. Johannes’ 
zoon Lucas Hondius (1664-1704) was rentenier. Hĳ had een vermogen 
geërfd van ruim 247.000 gulden van familieleden van zowel vaders- als 
moederskant.12 ’s Winters woonde hĳ op de Keizersgracht in Amster-
dam en ’s zomers op Vechtenstein. Hĳ trouwde in 1683 met Cornelia 
Commelin (1659-1708), dochter van Johannes Commelin, botanicus 
en vanaf 1672 raad in de vroedschap van Amsterdam. Deze Johannes 
had in 1682 in opdracht van de Amsterdamse vroedschap, samen met 
de zoon van de eerdergenoemde Joan Huydecoper, de Amsterdamse 
hortus botanicus opgericht, waar planten en zaden uit gebieden waar 
Nederlanders handeldreven werden opgekweekt en bestudeerd.13
In 1698 kocht Lucas Hondius de bĳ Vechtenstein gelegen hofstede en 
heerlĳkheid Oostwaard van Joost Taets van Amerongen, een belangrĳk 
lid van de Utrechtse adel. Vanaf dat moment mocht hĳ zich heer van 
Oostwaard noemen en had hĳ politiek zeggenschap over het gebied dat 
in zĳn bezit was. Daarmee kwamen de Hondii in de adels- en regen-
tenkringen van Utrecht terecht.",langs vecht wier grootvader cornelis exel geld verdiend handel via voc via familie huis vechtenstein handen hondii kwam kocht catharina tante maria exel huis overlĳden kwam handen johannes hondius weduwnaar catharina kleinzoon jodocus hondius johannes geboren amsterdam theologie gestudeerd utrechtse universiteit predikant st pancratiuskerk maarssen bekend dorpskerk aangedaan familie huydecoper johannes zoon lucas hondius rentenier hĳ vermogen geërfd ruim gulden familieleden zowel vaders moederskant winters woonde hĳ keizersgracht amster dam zomers vechtenstein hĳ trouwde cornelia commelin dochter johannes commelin botanicus vanaf raad vroedschap amsterdam johannes opdracht amsterdamse vroedschap samen zoon eerdergenoemde joan huydecoper amsterdamse hortus botanicus opgericht waar planten zaden gebieden waar nederlanders handeldreven werden opgekweekt bestudeerd kocht lucas hondius bĳ vechtenstein gelegen hofstede heerlĳkheid oostwaard joost taets amerongen belangrĳk lid utrechtse adel vanaf moment mocht hĳ heer oostwaard noemen hĳ politiek zeggenschap gebied zĳn bezit daarmee kwamen hondii adels regen tenkringen utrecht terecht,0.24215611311290253,0.3379555792024299,0.1409200293181164,0.3532455879173165,0.20814642131418143,0.3532455879173165,Remembrance,0.01529000871488656
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.121.txt,be0bb225:00001,7,"De Hondii zĳn dan ook verbintenissen 
aangegaan met leden van de Utrechtse elite. Zo vinden we onder andere 
huwelĳken met de families Velthuysen en Booth. Na Lucas Hondius stierf 
deze tak van de familie vrĳ snel uit. De titel van de heerlĳkheid ging 
over op Lucas’ schoonzoon Pieter Anthony Lespaul, een Amsterdamse 
handelaar, na wie de titel overging op diens schoonzoon Abraham 
Croock, een Amsterdamse kruitfabrikant. Vlak bĳ de huidige wĳk Zandweg-Oostwaard staat nog altĳd een 
buitenhuis met de naam Vechtenstein, al is dit huis pas in 1936 gebouwd. Vele straten in Zandweg-Oostwaard zĳn vernoemd naar voormalige 
eigenaars van Vechtenstein, waaronder de Van Exelstraat en de Hondius-
straat. Ook Park Vechtenstein en het Commelinhof verwĳzen nog naar 
dit verleden.",hondii zĳn verbintenissen aangegaan leden utrechtse elite vinden huwelĳken families velthuysen booth lucas hondius stierf tak familie vrĳ snel titel heerlĳkheid ging lucas schoonzoon pieter anthony lespaul amsterdamse handelaar titel overging diens schoonzoon abraham croock amsterdamse kruitfabrikant vlak bĳ huidige wĳk zandweg oostwaard staat altĳd buitenhuis naam vechtenstein huis pas gebouwd vele straten zandweg oostwaard zĳn vernoemd voormalige eigenaars vechtenstein waaronder exelstraat hondius straat park vechtenstein commelinhof verwĳzen verleden,0.2922147774221106,0.36211119315265666,0.1977168259595344,0.37863874702248257,0.2551977508976553,0.37863874702248257,Remembrance,0.016527553869825906
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.122.txt,010ddd6d:00000,10,"122 
MYRTHE MINNAERT
De ‘Portugese Natie’ in Maarssen: handel, uitsluiting en een 
Compagnie
Al met al vestigden zich in Maarssen veel Amsterdamse kooplieden 
die rĳk waren geworden van de koloniale handel of er een intensieve 
bemoeienis mee hadden. Opvallend is ook de prominente aanwezigheid 
van joden uit Amsterdam. Vanaf het eind van de zestiende eeuw kwamen 
uit Portugal verdreven joden naar de Republiek. Deze zogenoemde 
‘Portugese Natie’ speelde een belangrĳke rol in de slavenhandel.14 Veel 
van hen namen handelsrelaties en vergunningen mee uit Portugal en 
konden zo hun ondernemingen voortzetten vanuit Amsterdam, waar 
zĳ ook een belangrĳke rol speelden in de Amsterdamse slavenhandel. Een van die joodse handelaren was Abraham Aboab (ca. 1596-1664), 
die vanuit Portugal, via Hamburg en Amsterdam, in 1652 in Maars-
sen kwam wonen. Hĳ importeerde suiker en indigo en handelde met 
Portugese joden in verschillende delen van Europa. Met de aankoop van 
het huis Hogesant in de Breedstraat in Maarssen was hĳ de eerste joodse 
inwoner van Maarssen en mogelĳk ook de eerste joodse grondbezitter 
in de Republiek.15 Hĳ was waarschĳnlĳk naar Maarssen vertrokken uit 
handelsbelang en vanwege de anti-joodse beperkingen die golden in 
Amsterdam, zoals het verbod op tabakshandel voor joden en de uitslui-
ting van joden uit de zĳdegildes.16 Gelegen langs een op dat moment 
belangrĳke vaarweg, was Maarssen een aantrekkelĳk alternatief. Zeker 
ook door de nabĳheid van de stad Utrecht. Daar waren de anti-joodse 
maatregelen sterker dan in Amsterdam – joden mochten in Utrecht geen 
huizen bezitten en dus niet binnen de muren wonen – maar paradoxaal 
genoeg werkten op de universiteit theologen die een grote belangstelling 
voor en kennis van het Hebreeuws, de joodse geschriften en religie 
hadden.17
Vanuit Maarssen verhandelde Aboab onder andere tabak uit Brazilië, 
suiker, olie, wĳn, sukade en graan.",myrthe minnaert portugese natie maarssen handel uitsluiting compagnie vestigden maarssen amsterdamse kooplieden rĳk geworden koloniale handel intensieve bemoeienis mee hadden opvallend prominente aanwezigheid joden amsterdam vanaf eind zestiende eeuw kwamen portugal verdreven joden republiek zogenoemde portugese natie speelde belangrĳke rol slavenhandel hen namen handelsrelaties vergunningen mee portugal konden ondernemingen voortzetten vanuit amsterdam waar zĳ belangrĳke rol speelden amsterdamse slavenhandel joodse handelaren abraham aboab ca vanuit portugal via hamburg amsterdam maars sen kwam wonen hĳ importeerde suiker indigo handelde portugese joden verschillende europa aankoop huis hogesant breedstraat maarssen hĳ eerste joodse inwoner maarssen mogelĳk eerste joodse grondbezitter republiek hĳ waarschĳnlĳk maarssen vertrokken handelsbelang vanwege anti joodse beperkingen golden amsterdam verbod tabakshandel joden uitslui ting joden zĳdegildes gelegen langs moment belangrĳke vaarweg maarssen aantrekkelĳk alternatief zeker nabĳheid stad utrecht anti joodse maatregelen sterker amsterdam joden mochten utrecht huizen bezitten muren wonen paradoxaal genoeg werkten universiteit theologen grote belangstelling kennis hebreeuws joodse geschriften religie hadden vanuit maarssen verhandelde aboab tabak brazilië suiker olie wĳn sukade graan,0.26561678124079835,0.26499272501249177,0.20074944454240606,0.24054616875985735,0.1854388216240029,0.26561678124079835,Colonialism,0.0006240562283065798
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.123.txt,89424378:00000,10,"LANGS DE VECHT 
123
buitenhuizen is bekend dat zĳ eind zeventiende of in de loop van de 
achttiende eeuw in het bezit waren van joodse families. Toen Utrechtse investeerders in 1720 een poging deden om een 
eigen compagnie op te richten om met Amsterdam te concurreren, 
speelde de joodse gemeenschap daarin een bĳzondere rol. Het Utrechtse 
stadsbestuur verbood nog steeds dat joden zich in de stad vestigden, 
maar hun kapitaal was kennelĳk welkom, want de initiatiefnemers 
van de compagnie – die in de vroedschap zaten of er nauwe banden 
mee onderhielden – zochten in de joodse gemeenschap investeerders 
voor hun compagnie. Joodse handelaren wisten van de situatie gebruik 
te maken door te bedingen dat de stadsgrenzen voor joden werden 
opengesteld en dat hun parnas (kerkmeester) lid werd van de directie 
van de compagnie. Dit was Jacob Hiskia Machado, eigenaar van het 
buitenhuis Vechtoever in Maarssen.20
De Utrechtse droom om te concurreren met Amsterdam kwam 
bĳ lange na niet uit (zie het artikel van Matthias Lukkes). Ook de 
zogenaamde Utrechtse acceptatie van joden bleek weinig waard: de 
mededirectieleden van de Utrechtse Compagnie nodigden Machado 
regelmatig niet uit voor directievergaderingen en ontzegden hem zĳn 
bonussen. In 1721 werd een commissie ingesteld om de mislukking 
van de Compagnie te onderzoeken. In de commissie zat onder andere 
Abraham Peixotto, een joodse koopman die het buitenhuis Vegt en 
Rust in Maarssen bezat en de joodse aandeelhouders van de Compagnie 
vertegenwoordigde. Door tegenwerking van de directieleden, behalve 
van Machado, duurde het uiteindelĳk tot 1729 voordat de directieleden 
uit hun functie konden worden gezet. De Compagnie heeft nooit de 
dromen van rĳkdom helemaal kunnen waarmaken en werd in 1752 
opgeheven.",langs vecht buitenhuizen bekend zĳ eind zeventiende loop achttiende eeuw bezit joodse families utrechtse investeerders poging deden eigen compagnie richten amsterdam concurreren speelde joodse gemeenschap daarin bĳzondere rol utrechtse stadsbestuur verbood steeds joden stad vestigden kapitaal kennelĳk welkom initiatiefnemers compagnie vroedschap zaten nauwe banden mee onderhielden zochten joodse gemeenschap investeerders compagnie joodse handelaren wisten situatie maken bedingen stadsgrenzen joden werden opengesteld parnas kerkmeester lid directie compagnie jacob hiskia machado eigenaar buitenhuis vechtoever maarssen utrechtse droom concurreren amsterdam kwam bĳ lange zie artikel matthias lukkes zogenaamde utrechtse acceptatie joden bleek waard mededirectieleden utrechtse compagnie nodigden machado regelmatig directievergaderingen ontzegden zĳn bonussen commissie ingesteld mislukking compagnie onderzoeken commissie zat abraham peixotto joodse koopman buitenhuis vegt rust maarssen bezat joodse aandeelhouders compagnie vertegenwoordigde tegenwerking directieleden behalve machado duurde uiteindelĳk voordat directieleden functie konden gezet compagnie nooit dromen rĳkdom helemaal waarmaken opgeheven,0.26360650385150747,0.38196949726010576,0.2122856938154459,0.3449482129933783,0.2604933764225345,0.38196949726010576,Historical slavery,0.03702128426672746
