file_path,chunk_uid,raw_text,sentence_count,token_count,doc_type,year,document_folder,filename
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00112,"Daarnaast vonden er omvangrijke slaven­
importen plaats, gemiddeld zo’n honderd per jaar tussen 1816 – het
moment dat Suriname door de Britten werd overgedragen aan Nederland
– en 1827. Volgens sommige waarnemers ging het rond 1820 zelfs om
­tussen de vijfentwintighonderd en drieduizend personen, vaak gebracht
door slavenhandelaren van Martinique en Guadeloupe.9 Deze slaaf­
gemaakten werden vaak geïmporteerd als zijnde afkomstig uit de Franse
Antillen, hetgeen was toegestaan onder het Brits-Nederlandse verdrag. Overigens zouden tot begin jaren twintig van de negentiende eeuw slaaf­
gemaakten nog publiekelijk worden geveild zonder dat daarbij zelfs maar
de moeite werd genomen hun recente komst uit Afrika te verhullen. We weten het een en ander over deze illegale slavenhandel, vooral
dankzij twee Britse rechters die tussen 1822 en 1845 in Suriname zetelden. Daar vormden zij samen met twee Nederlandse rechters een rechtbank die
bevoegd was inzake de slavenhandel en slachtoffers ervan vrij kon maken. Uit de correspondentie van deze twee rechters blijkt dat er ook in de jaren
twintig nog honderden gekidnapte Afrikanen in Suriname werden inge­
voerd. Zo voer in 1823 een Frans schip pal langs Fort Amsterdam de Suri­
namerivier op met 350 uit Afrika gehaalde slaafgemaakten aan boord. Het
kon niet anders, concludeerden de genoemde Britse rechters, of het Neder­
landse koloniale bestuur in Suriname stond heimelijk aan de kant van de
smokkelaars.10
De Britten waren niet te spreken over het optreden, of beter het gebrek
eraan, van de koloniale ambtenaren in Suriname tegen de slavenhandel. Zij wreven hun meermalen onder de neus dat er vaak geen enkel Neder­
lands marineschip voor de Surinaamse kust voer en spoorden Nederland
aan om daar voldoende oorlogsschepen te laten patrouilleren. Toch nam
Nederland wel maatregelen. In 1824 vond een aanscherping plaats van de
strafbaarstelling van slavenhandel in de vorm van een boete van tiendui­
zend gulden, vijftien jaar dwangarbeid en verbeurdverklaring van het
schip. Twee jaar later werd bij Koninklijk Besluit ook voor Suriname een
slavenregister ingesteld en net als in Nederlands-Indië was dit bedoeld om
illegale importen van slaafgemaakten tegen te gaan.",12,478,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00113,"Ook de aanstelling

— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
van Johannes van den Bosch als commissaris-generaal voor de Antillen
en Suriname met de uitdrukkelijke opdracht om een einde te maken aan
Atlantische slaveninvoer in Suriname, heeft naar verluidt een positieve
uitwerking gehad. Na 1827 schijnen de aantallen ingevoerde slaafgemaak­
ten teruggelopen te zijn.11
In ieder geval meldden de twee Britse rechters in Paramaribo in 1833
aan de Britse minister van Buitenlandse Zaken, Palmerston, dat er de laat­
ste drie jaar geen slaafgemaakten Suriname meer waren binnengesmok­
keld. Er zou enkel invoer hebben plaatsgevonden van Curaçao, hetgeen
niet in strijd was met het Brits-Nederlandse verdrag. Toch is het de vraag
of deze slaafgemaakten werkelijk uit Curaçao afkomstig waren, omdat
andere bronnen wijzen op zeer beperkte aantallen, hooguit tien tot
­twintig per jaar, die van dit eiland naar Suriname vertrokken. Bovendien
bleven buitenlandse slavenhalers proberen uit Afrika ontvoerde mensen
in Suriname te importeren. Nadat in 1834 in de Britse koloniën de slavernij
was afgeschaft, werden de Britse rechters in Suriname steeds assertiever in
hun optreden. Zij verweten het koloniale bestuur dat het bevrijde slacht­
offers van de Atlantische slavenhandel op suikerplantages te werk stelde. Het leek hun onaannemelijk dat hier van vrijwilligheid sprake was gezien
de zwaarte van de arbeid en de hoge sterfte op deze ondernemingen. Ont­
kenningen van Nederlandse zijde maakten geen indruk, zo liet de Britse
minister van Buitenlandse Zaken de Nederlandse regering weten. Het was
duidelijk dat het geduld van de Britten opraakte. Zij hamerden nu op
iedere letter van het verdrag tegen de slavenhandel. Dat er nog slavernij
bestond in het Nederlandse koninkrijk was in hun ogen al stuitend
genoeg. Van hun kant beschouwden de Nederlandse autoriteiten in
­Suriname, en zeker de planters, de Britse rechters steeds meer als bet­
weterige pottenkijkers. De planters deden er alles aan om deze rechters
het leven zuur te maken. Uiteindelijk werd in 1845 het gemengd gerechts­
hof opgeheven.12
◼ ◼◼ Curaçao
Vanaf de zeventiende eeuw tot aan de Britse bezetting van 1807 tot 1816
was Curaçao een Caribisch knooppunt van slavenhandel.",15,498,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00114,"Nadien bleef
dit eiland, waar meer slaafgemaakten leefden dan in de rest van de Neder­
landse Antillen tezamen, nog decennialang een centrum van kleinschalige
slavenhandel. In de periode 1816-1847 werden ruim vierduizend slaaf­
gemaakten uitgevoerd. Een overzicht uit het jaar 1834 laat zien dat

— STAAT EN SLAVERNIJ —
­zevenentachtig procent van de 372 uitgevoerde slaafgemaakten naar
­Puerto Rico gingen. Slechts zeventien van de 372 maakten de overtocht
naar Suriname en nog eens tien naar het Deense eiland Sint-Thomas.13
Voordat daarvoor toestemming werd gegeven diende de slaafgemaakte
ten overstaan van een ambtenaar te verklaren tegen verkoop buiten het
eiland geen bezwaar te maken. Die vrijwilligheid lijkt een wassen neus,
maar mogelijk is dat niet helemaal het geval. In tegenstelling tot Surina­
me, met zijn uitgebreide suikerproductie, groeide de slaafgemaakte
­bevolking in Curaçao zonder toevoer van buitenaf. Daarnaast kampte
het eiland met mislukte maïsoogsten, het belangrijkste voedingsgewas,
hetgeen hongersnoden veroorzaakte. Daardoor, zo werd gemeld, zagen
ouders zich gedwongen hun kinderen te verkopen om ze van de honger­
dood te redden – een onderbelicht onderwerp dat verder onderzoek
­verdient. Ook plantage-eigenaren voelden zich genoodzaakt hun slaaf­
gemaakten te verkopen en deden dat het liefst aan planters in Puerto Rico,
waar de suikerplantages de prijs van slaafgemaakten flink opdreven. Dat
verklaart waarom een maatregel in 1831 om de verkoop van slaafgemaak­
ten buiten het Nederlandse gebied tegen te gaan al snel onder druk van de
Curaçaose elite werd ingetrokken. Wel nam de uitvoer van slaafgemaakten
in de loop van de jaren dertig af.14
Naast deze gelegaliseerde transacties vonden vanuit Curaçao ook
­illegale slaventransporten plaats, waaraan de instelling van het slaven­

— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
Daarbij kwam dat Curaçao als vrijhaven een aantrekkelijk toevluchts­
oord vormde voor slavenhalers.",11,453,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00115,"Zo was in 1845 het Spaanse schip El Conde
de Mirasol – vermoedelijk was dit maar een van de namen van dit schip –
uitgerust in Curaçao en vervolgens als slavenhaler naar West-Afrika geva­
ren. De intra-Caribische slavenhandel bleef een maas in het net, en daarin
paste precies de vrijhaven van Curaçao als illegale doorvoerhaven, vrees­
den de Britse autoriteiten. Zij drongen daarop met succes aan op algehele
stopzetting van vergunningen voor uitvoer van slaafgemaakten uit
Curaçao, hetgeen in 1847 geschiedde. ◼ ◼◼ Tot slot
We kunnen vaststellen dat de slavenhandel nog decennialang voortging,
ook nadat de Britten de Nederlanders hadden verplicht deze te bestrijden
bij de teruggave van koloniën. Het omvangrijkst was de illegale mensen­
handel in de Indonesische archipel, hetgeen het Nederlandse koloniale
bestuur gedeeltelijk valt aan te rekenen. Nederland treuzelde en keek niet
zelden de andere kant op, maar ook de Engelsen, die veel hadden aan te
merken op de Nederlanders, handelden niet anders in Azië en Afrika. Wat
betreft het Atlantische gebied hadden de Engelsen recht van spreken. In
Elmina, Suriname en op de Caribische eilanden bleef immers ook na 1818
slavenhandel bestaan onder het oog van Nederlandse gezaghebbers. Het is duidelijk dat er nog flinke leemten bestaan in onze kennis van de
slavernij, slavenhandel en mensenroof in de Nederlandse koloniën in de
negentiende eeuw. Het is vooral opvallend hoe weinig de enorme omvang
van de slavernij in de Indonesische archipel in de negentiende eeuw speci­
fiek en heel Zuidoost-Azië in het algemeen, de aandacht heeft gekregen
van historici. Doordat het Nationaal Archief de afgelopen jaren omvang­
rijke delen van de koloniale archieven heeft gedigitaliseerd, is dit onder­
zoek naar de slavenhandel en slavernij in de Nederlandse koloniale
gebieden en wateren wel degelijk mogelijk en zelfs veel eenvoudiger
geworden. Ten opzichte van de rest van de wereld valt hierbij bovendien
nog een serieuze inhaalslag te maken.",12,437,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00116,"Coen van Galen
Methode: slavenregisters
en onderzoek
Dankzij honderden vrijwilligers en donateurs is het de Nederlands-Surinaams-
Antilliaanse projectgroep Historische Database Suriname en Curaçao ­
(ru.nl/hdsc) gelukt om in de afgelopen jaren de slavenregisters van Suriname
en Curaçao online te zetten. Die registers maken het mogelijk om slaafgemaakte
mensen door de tijd heen te volgen, van de ene eigenaar naar de andere en van
de ene kolonie naar de andere, waardoor een doorsnede van de diverse levens
van mensen in slavernij opgetekend kan worden. De slavenregisters werden door koloniale overheden gemaakt om een sluitend
systeem te creëren, een ‘boekhouding’ van alle mensen die in een bepaald
gebied in slavernij leefden. Met dergelijke individuele registraties wilden koloniale
overheden in de negentiende eeuw de mogelijkheden beperken dat mensen
illegaal in slavernij terechtkwamen en dat ze verhandeld werden. De Britten
waren de eersten die de registers instelden nadat zij in 1808 een verbod op de
trans-Atlantische slavenhandel hadden ingevoerd. Onder Brits bewind werden
de registraties in die periode ook ingevoerd in Nederlands-Indië en Suriname. Dat ontwikkelde zich onder Nederlandse bestuur tot de ‘Registers van
lijfeigenen’ in Nederlands-Indië vanaf 1819, het slavenregister in Suriname vanaf
1826 en registraties op Curaçao en de andere Antillen vanaf het eind van de
jaren dertig van de negentiende eeuw. In Nederlands-Indië werden de
slavenregisters per residentie opgezet, maar alleen voor gebieden onder direct
Nederlands bestuur. Op de Antillen kreeg elk eiland een eigen registratie. Alleen
in Suriname ontstond een centrale registratie voor de hele kolonie. Er waren
geen slavenregisters voor de verspreide Nederlandse forten en posten aan de
kust van West-Afrika. De ontmenselijking die typerend is voor slavernij is duidelijk te zien in de

het geboortejaar en de naam van de moeder van een slaafgemaakte vermeld. In Nederlands-Indië en door de Britten in Zuid-Afrika werd daarnaast ook de
geboorteplaats of land van afkomst vermeld, informatie die in Suriname en de
Antillen ontbreekt. In Suriname werd ook de plantage vermeld, omdat er een
strikt juridisch onderscheid bestond tussen ‘plantageslaven’ en ‘particuliere
slaven’.",14,479,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00117,"In de Britse koloniën in Zuid-Afrika en Guyana werd bovendien informatie
gegeven over beroep en huidskleur of etniciteit. Die informatie ontbrak in
Nederlandse slavenregisters, waarschijnlijk omdat huidskleur formeel geen rol
speelde in de juridische status van een slaafgemaakte. De slavenregisters zijn dankzij deze informatie een rijke bron voor onder meer
sociaalhistorisch, demografisch en genealogisch onderzoek. Slaafgemaakten
werden niet als lid van een familie geregistreerd, en vaders werden nooit
genoemd. Familieonderzoek kan dus alleen in de vrouwelijke lijn gedaan worden,
tenzij een koppeling kan worden gemaakt met andere archieven, zoals de
Burgerlijke Stand en doopregisters. Het late ontstaan van de slavenregisters,
ruim na de afschaffing van de trans-Atlantische slavenhandel, maakt het vrijwel
onmogelijk om mensen te verbinden aan het specifieke slavenschip waarmee ze
uit Afrika kwamen. Een laatste beperkende factor in het onderzoek is het
ontbreken van sommige registers. De slavenregisters van Curaçao zijn als enige
compleet, die van Suriname zijn vrijwel compleet vanaf 1851, terwijl oudere series
gaten bevatten. Van de slavenregisters van Nederlands-Indië bestaan alleen
fragmenten. De slavenregisters kunnen context bieden met betrekking tot andere bronnen,
zoals kranten, testamenten en rechtbankverslagen, waarin de naam van een
slaafgemaakte en een slaveneigenaar worden genoemd. Sinds de publicatie van
de slavenregisters zijn al tienduizenden mensen over de hele wereld op zoek
gegaan naar hun voorouders en zijn de registers gebruikt voor televisieseries,
podcasts, boeken, toneel en onderwijs om het slavernijverleden zichtbaar te
maken. Voor wetenschappers biedt de grote hoeveelheid informatie bovendien
de kans om niet alleen individuele levens te reconstrueren maar ook structuren
daarachter te ontdekken, zoals het opvallende verschil in sterfte tussen mannen
en vrouwen in Suriname en betere overlevingskansen van slaafgemaakten op
Curaçao. De HDSC heeft als uiteindelijke doel een reconstructie te maken van de complete
bevolking van Suriname en Curaçao tussen 1830 en 1950, zodat de doorwerking

van slavernij en kolonialisme met betrekking tot verschillende generaties
onderzocht kan worden. Om die reden wordt nu ook de Burgerlijke Stand van
Suriname gedigitaliseerd en verbonden aan de slavenregisters en de registers
van contractarbeiders die vanaf 1853 naar Suriname kwamen.",14,478,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00118,"Als volgende stap
wordt gewerkt aan een uitbreiding van de dataset met Aruba, Sint-Eustatius en
andere gebieden in het Caribisch gebied. Als voorbeeld van het belang van het
online beschikbaar maken en onderling verbinden van al deze bronnen is
het goed om te kijken naar Sint-Eustatius. In 1863 werden daar 1201 mensen
geëmancipeerd, waarvan er 826 niet in de Burgerlijke Stand van het eiland
terug zijn te vinden. Dat is alleen te begrijpen als we Sint-Eustatius in een
bredere context zien, want velen van hen duiken later op in de
bevolkingsregistraties van Curaçao, de Deense Maagdeneilanden en zelfs in de

Pepijn Brandon
11. Slavernij,
kolonialisme en
de financiële sector
In april 2022 bood de abn amro Bank formeel excuses aan voor de rol die
historische voorlopers van de bank hadden gespeeld in de internationale
slavernij. Niet veel later volgde De Nederlandsche Bank (dnb). De meest
markante voorganger van abn amro waarvan de slavernijconnecties
waren doorgelicht, was de firma Hope & Co. Die moet gerekend worden
tot de grootste internationale handels- en financiershuizen van de tweede
helft van de achttiende eeuw. Juist in die periode bleek de financiële gigant
maar liefst een kwart tot een derde van zijn jaarlijkse opbrengsten te
­behalen uit slavernijgerelateerde activiteiten. De firma verstrekte en
beheerde voor eigen rekening leningen aan plantages in Nederlandse,
Britse en Deense koloniën, verdiende aan de handel in door slaafgemaak­
ten geproduceerde goederen uit het Caribisch gebied en Azië, en was ook
geldschieter voor andere grote Europese handelshuizen die investeerden
in de plantagesector. Tot in de negentiende eeuw bleef het inmiddels
sterk afgeslankte financiershuis betrokken bij de slavernijeconomie,
onder andere door investeringen in de plantagesector in het zuiden van
de Verenigde Staten.1
De direct tot slavernij terug te voeren activiteiten van de firma waren
i­ngebed in een veel bredere betrokkenheid bij slavernij en kolonialisme.",11,443,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00119,"Medeoprichter van de firma Thomas Hope was bewindhebber bij de
West-Indische Compagnie (wic) en de Verenigde Oost-Indische Compag­
nie (voc), en trad in beide compagnieën op als vertegenwoordiger van
­respectievelijk de stadhouders Willem iv en Willem v (zie hoofdstuk 29
van Raymund Schütz). Op de Britse markt speculeerde Hope & Co op grote
schaal op aandelen van de Britse East India Company. Als verstrekker van
grote staatsleningen financierde de firma bovendien regelmatig koloniale
ondernemingen en speelde hij een belangrijke faciliterende rol bij de
­Louisiana Purchase (1803), die de jonge Verenigde Staten de controle gaf
over aanzienlijk zuidelijk plantagegebied. Ook voor de terugbetaling
van staatsleningen was Hope & Co direct afhankelijk van het succes van

— STAAT EN SLAVERNIJ —
Europese koloniale ondernemingen. Zo vormden de opbrengsten uit de
handel in (gedeeltelijk) via slavenarbeid verkregen Braziliaanse diamanten
en tabak het onderpand voor grote leningen aan het begin van de negen­
tiende eeuw.2
Hope & Co is exemplarisch voor de historische verwevenheid van de
Nederlandse financiële en zakelijk dienstverlenende sector met slavernij
en kolonialisme, al was de schaal van de betrokkenheid van deze firma wel
uitzonderlijk. Recent onderzoek naar dnb toonde de voortzetting van
deze verwevenheid in de negentiende eeuw, in de laatste decennia van de
slavernij.3 Tussen het eind van de zestiende en de late negentiende eeuw
nam de financiering van koloniale en slavernijondernemingen vele ver­
schillende vormen aan. Het is onmogelijk om die in een korte bijdrage
allemaal te bespreken, laat staan om daarnaast ook nog aandacht te beste­
den aan de ideeënwereld en mentaliteit die schuilgingen achter het wijd­
vertakte systeem van investeren in handel in mensen of door dwangarbeid
verkregen producten. Dit hoofdstuk concentreert zich op drie gezichts­
bepalende aspecten van de Nederlandse financiële betrokkenheid: de
financiering van koloniale handelscompagnieën in de zeventiende eeuw,
de expansie van de West-Indische plantagesector in de achttiende eeuw
en de erfenissen in de negentiende eeuw en daarna.",8,458,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00120,"◼ ◼◼ Financiering van de voc en de wic
De opkomst van de Nederlandse slavenhandel en de organisatie van
­slavernij in door Nederlanders beheerste gebieden zijn onlosmakelijk
­verbonden met de voc en wic. Maar deze compagnieën opereerden nooit
alleen. Achter de door de Staten-Generaal goedgekeurde monopoliemaat­
schappijen stonden private investeerders, die niet zelden probeerden om
ook buiten de compagnieën om een graantje mee te pikken van de groei­
ende koloniale handel. De voc was verantwoordelijk voor een van de
belangrijkste financiële innovaties in de geschiedenis van het kapitalisme:
ze werd het eerste bedrijf ter wereld met permanent kapitaal en verhan­
delbare aandelen. Compagnieën waren al voor de oprichting van de voc in 1602 een gang­
bare ondernemingsvorm. Een compagnie was een tijdelijk partnerschap
tussen handelaren. Ieder legde eigen kapitaal in om een onderneming
mogelijk te maken, bijvoorbeeld het uitreden van een schip. De investe­
ring gold voor één reis of een beperkte periode. Na afloop ontbonden de

— STAAT EN SLAVERNIJ —
partners de compagnie en ontvingen zij hun startkapitaal terug, waarbij
ze de winsten of verliezen onderling verdeelden. Op deze wijze organi­
seerde een ondernemer als Balthazar de Moucheron (circa 1552-circa 1630),
zijdelings betrokken bij slavenhandel op de Afrikaanse kust, verschillende
vloten naar Azië voor de oprichting van de voc. Johan van der Veken
­(1549-1616), een van de eerste bekende Nederlandse participanten in de
trans-Atlantische slavenhandel, richtte vergelijkbare tijdelijke compagnie­
ën op voor zijn handelsreizen in suiker en mensen in het Atlantisch
gebied. De organisatie van de handel op Azië via gelegenheidscompagnieën
bleek echter al snel een beperking voor de economische en militaire ambi­
ties van de Nederlanders. Vooral door de inzet van raadspensionaris Johan
van Oldenbarnevelt verenigden de verschillende ‘voorcompagnieën’ zich
in 1602 tot een enkele door de Staten-Generaal gesteunde compagnie.",13,449,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00121,"Deze voc kreeg het alleenrecht op de Nederlandse handel tussen Azië en
Europa, en mocht daarnaast haar door de uitgifte van aandelen verkregen
startkapitaal van 6,4 miljoen gulden inzetten om uit naam van de
­Staten-Generaal oorlog te voeren, koloniën te stichten en recht te spreken
in door haar veroverde gebieden. De financieringsvorm bleef echter lijken
op die van een traditionele compagnie: na tien jaar zou de voc geliqui­
deerd worden ten gunste van de aandeelhouders, die vervolgens zouden
kunnen besluiten om een nieuwe compagnie op te richten. De enorme
kosten van oorlog en verovering drukten echter op de handelswinsten en
daarmee op de uitgekeerde dividenden. De Staten-Generaal waren bang
dat de financiers van de voc bij liquidatie van de Compagnie eieren voor
hun geld zouden kiezen, en niet opnieuw zouden willen deelnemen in een
vergelijkbare onderneming. Daarom namen ze een radicaal nieuwe stap:
de staat stond de Compagnie in 1612 toe om de beloofde opheffingsdatum
te negeren en de terugbetaling van het oorspronkelijk geïnvesteerde
­kapitaal uit te stellen voor onbepaalde tijd. Dat leidde uiteraard tot een
gespannen verhouding met de aandeelhouders. Sommigen daarvan pro­
beerden zelfs een eigen onderneming op te zetten om het voc-monopolie
te doorbreken. De spanningen duurden voort tot 1623. Een combinatie van
nieuwe garanties van de staat en de doorbraak voor de voc in Azië door
Jan Pieterszoon Coens brute, en op de Banda-eilanden zelfs genocidale,
veroveringscampagne besliste de conflicten in het voordeel van de voc-­
bewindhebbers.4 Rond dezelfde tijd verleenden de Staten-Generaal
ook een octrooi aan de wic, opgezet naar het model van haar Aziatische

— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
­voorganger. De gelijktijdige strijd om het kapitaal van de voc zorgde er
wel voor dat investeerders in eerste instantie veel minder toeschietelijk
waren, maar in de loop van 1623 was het startkapitaal van 7,1 miljoen
­gulden bijeen.5 Vanaf het begin had de wic echter nog veel directer
­concurrentie van private ondernemers dan de voc.",10,474,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
C:\Users\Home\policy-analysis\PDF sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,0cd00362:00122,"Verschillende goederen
waren uitgezonderd van het monopolie en voor de organisatie van de
eigen ­handelsvloten was de wic sterk afhankelijk van zelfstandige
­onder­nemers. In de geschiedschrijving van de Nederlandse overzeese expansie is
­traditioneel veruit de meeste aandacht besteed aan de twee grote handels­
compagnieën. Over hun financiële structuur, winsten en verliezen en de
conflicten tussen compagnieën en aandeelhouders is dan ook veel bekend. Maar investeren in een handelscompagnie was zeker niet de enige manier
om winst te maken uit koloniale expansie. In het Atlantisch gebied en
in Azië opereerden de voc en wic als de paraplu voor allerlei private acti­
viteiten, legaal en illegaal. Daaronder vielen – ook in het door de voc
beheerste gebied – investeringen in slavenhandel en door slaafgemaakten
geproduceerde goederen door compagniesdienaren en vrije burgers ter
plaatse. Recent onderzoek naar koloniale betrokkenheid richt zich daarom
minder op de geldstromen die rechtstreeks via de Compagnieën liepen en
meer op de private kapitaalstromen daarachter en -omheen.6
◼ ◼◼ Het kapitaal voor de plantages
De voc en wic ontvingen van de Staten-Generaal monopolies op (een deel
van) de handel en verregaande bevoegdheden bij het opzetten van een
koloniaal bestuur. De compagnieën hadden geen monopolie op de pro­
ductie van koloniale landbouwgoederen. In sommige delen van de wereld
bleef de productie grotendeels in handen van lokale elites die samen­
werkten met de compagnieën, op andere plaatsen namen Europese
­kolonisten de controle over de landbouw over of richtten zij zelfs een
heel nieuwe koloniale exporteconomie in. Het meest extreme voorbeeld
van die laatste strategie was de inrichting van een volledig op slavernij
gebaseerde ­plantagesector in verschillende delen van het Amerikaanse
continent. De eerste Nederlandse auteur die het woord ‘plantage’ systematisch in
zijn huidige betekenis gebruikte, Ottho Keye (midden zeventiende eeuw,
geboorte- en sterfdatum onbekend), rekende voor dat de investering van
een kapitaal van vijfduizend gulden in een kolonie aan de kust van

— STAAT EN SLAVERNIJ —
Zuid-Amerika veel meer winst zou opleveren dan een veel grotere investe­
ring in Nederland of een landbouwkolonie in Noord-Amerika.",11,498,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf,,,Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.pdf
